year_month,bairro,procedimentos,armas_sequestradas,drogas_kg,dinheiro_reais,homicidios
2025-07,ALTO NOVO,1,0,0.0,0.0,0
2025-07,ALTO TIRADENTES,1,0,0.0,0.0,0
2025-07,ALVORADA,2,3,164.0,820.0,0
2025-07,AMADEU FURTADO,2,0,6.0,0.0,0
2025-07,ANCURI,5,1,65.5,0.0,0
2025-07,ANTÔNIO BEZERRA,1,1,0.0,1817.0,0
2025-07,ANTÔNIO HOLANDA,1,0,55.0,2.9,0
2025-07,APOSSADOS 2,1,0,0.0,0.0,0
2025-07,ARACAPÉ,2,0,0.0,0.0,0
2025-07,ARATURI,2,2,0.0,0.0,0
2025-07,ARAÇÁ,1,0,0.0,0.0,0
2025-07,AREIAS,1,0,0.0,72.0,0
2025-07,ARRUDAS,1,0,64.0,13.7,0
2025-07,AÇUDE VELHO,2,1,28.6,97.9,0
2025-07,BAIRRO ALTO,1,0,0.0,0.0,0
2025-07,BAIRRO DE FÁTIMA,1,0,0.0,0.0,0
2025-07,BAIRRO DO CEMITÉRIO,2,0,74.0,0.0,0
2025-07,BAIXA VERDE (MATRIZ),1,0,0.0,0.0,0
2025-07,BALNEÁRIO DA JUMENTA,1,0,0.0,0.0,0
2025-07,BANANA,1,0,0.0,0.0,0
2025-07,BANGUE 1,1,0,0.0,0.0,0
2025-07,BANGUÊ 1,1,1,457.0,0.0,0
2025-07,BARRA DO CEARA,1,1,0.0,0.0,0
2025-07,BARRA DO CEARÁ,4,0,1100.0,0.0,0
2025-07,BARROCÃO,1,0,0.0,0.0,0
2025-07,BASÍLIA,1,0,0.0,0.0,0
2025-07,BECO DO ROGÉRIO,1,0,2.0,0.0,0
2025-07,BEIRA RIO,1,1,30.0,38.0,0
2025-07,BELA VISTA,3,0,153.0,56.7,0
2025-07,BELO HORIZONTE,1,0,0.0,0.0,0
2025-07,BEZERRA E SOUZA,1,0,12.0,0.0,0
2025-07,BICA,1,0,58.1,620.25,0
2025-07,BOA ESPERANÇA,1,0,41.0,0.0,0
2025-07,BOA FÉ,1,2,0.0,0.0,0
2025-07,BOA VISTA,1,1,0.0,6.7,0
2025-07,BOM JARDIM,4,0,0.0,0.0,0
2025-07,BOM JESUS,1,2,0.0,0.0,0
2025-07,BONSUCESSO,1,0,40.0,0.0,0
2025-07,BOQUEIRÃO,1,0,0.0,0.0,0
2025-07,BOTO,1,0,0.0,0.0,1
2025-07,BROTOLÂNDIA,1,0,11.4,0.0,0
2025-07,BULANDEIRA,1,0,0.0,0.0,0
2025-07,C.C.F,1,0,36.0,82.0,0
2025-07,CACHOEIRA,1,1,70.0,0.0,0
2025-07,CACIMBAS,1,2,0.0,0.0,0
2025-07,CACIMBÃO DOS TABOSAS,2,1,171.0,85.0,0
2025-07,CAIS DO PORTO,4,1,26.0,1124.5,1
2025-07,CAIÇARA,1,1,0.0,0.0,0
2025-07,CAJAZEIRAS,2,0,0.0,0.0,0
2025-07,CAJUEIRO,1,0,0.0,0.0,0
2025-07,CALIFORNIA,1,0,104.3,574.45,0
2025-07,CAMBOAS,1,1,0.0,0.0,0
2025-07,CAMPO ALEGRE,2,2,28.0,0.0,0
2025-07,CAMPO DOS VELHOS,1,0,0.0,0.0,0
2025-07,CAMPO GRANDE,2,0,75.0,154.0,0
2025-07,CAMPO VELHO,3,0,36.3,1.6,0
2025-07,CANINDEZINHO,7,3,796.0,0.0,0
2025-07,CAPILÉ,1,0,6.0,130.0,0
2025-07,CARCARÁ,1,1,0.0,0.0,0
2025-07,CARLITO PAMPLONA,5,1,163.0,0.0,0
2025-07,CARNAUBEIRA,1,2,24.0,0.0,1
2025-07,CARRAPICHO,1,0,0.0,0.0,0
2025-07,CARRASCAL,1,0,83.2,0.0,0
2025-07,CASIMIRO FARIAS,1,0,5.04,0.0,0
2025-07,CASINHAS,1,0,240.0,185.0,0
2025-07,CAUASSU,1,0,0.0,0.0,0
2025-07,CCF,1,0,0.0,0.0,0
2025-07,CENEC,1,0,0.0,0.0,0
2025-07,CENTRO,69,3,2398.08,5238.7,0
2025-07,CHORÓ,1,0,0.0,0.0,0
2025-07,CIDADE 2000,1,0,0.0,0.0,0
2025-07,CIDADE DE DEUS,1,0,4.0,0.0,0
2025-07,CIDADE JARDIM 1,1,1,45.0,0.0,0
2025-07,COBOGÓ,1,0,39.9,0.0,0
2025-07,COCOBO,1,0,0.0,0.0,0
2025-07,COHAB 3,1,0,15.0,627.15,0
2025-07,COHAB II,1,0,0.0,0.0,0
2025-07,COITÉ,1,0,0.0,0.0,0
2025-07,COLINAS,1,0,0.0,0.0,0
2025-07,COLÔNIA,1,0,16.0,0.0,0
2025-07,CONDOMÍNIO VIRGÍLIO TÁVORA 03,1,0,0.0,0.0,0
2025-07,CONJUNTO CEARÁ,2,0,3.0,0.0,0
2025-07,CONJUNTO DAS PEDRINHAS,1,0,0.0,0.0,0
2025-07,CONJUNTO DOM FRAGOSO,1,0,7.0,201.0,0
2025-07,CONJUNTO ESPERANÇA,2,0,0.0,0.0,0
2025-07,CONJUNTO INDUSTRIAL,1,1,0.0,389.0,0
2025-07,CONJUNTO MALVINAS,1,0,0.0,0.0,0
2025-07,CONJUNTO METROPOLITANO,3,0,32.0,0.0,0
2025-07,CONJUNTO NOVA ESPERANÇA,1,0,0.0,0.0,0
2025-07,CONJUNTO PALMEIRA,1,0,0.0,0.0,0
2025-07,CONJUNTO PALMEIRAS,2,0,2.5,25.0,0
2025-07,CONJUNTO PLANALTO,1,0,0.0,0.0,0
2025-07,COQUEIROS,2,1,45.0,88.0,0
2025-07,COREIA,1,0,2.3,432.0,0
2025-07,CORRENTE,1,0,0.0,0.0,0
2025-07,COUTO FERNANDES,1,1,0.0,0.0,0
2025-07,CRISTO REDENTOR,1,0,0.0,0.0,0
2025-07,CRUZEIRO,2,1,0.0,0.0,0
2025-07,CUAÇU,1,0,3.0,1221.0,0
2025-07,CUSTÓDIO,1,1,80.0,0.0,0
2025-07,CÓRREGO,1,0,0.0,0.0,0
2025-07,CÓRREGO DAS MELANCIAS,1,0,9.0,0.0,0
2025-07,CÚRIO,1,0,0.0,0.0,0
2025-07,DENDÊ,1,0,17.0,0.0,0
2025-07,DIAS MACEDO,1,0,0.0,0.0,0
2025-07,DISTRITO INDUSTRIAL,1,0,0.0,10.0,0
2025-07,DOM JOSÉ,1,1,0.0,0.0,0
2025-07,DOM JOSÉ I,1,0,0.0,0.0,0
2025-07,DOROTEUS,1,0,19.39,0.0,0
2025-07,DOURADOS,1,1,0.0,0.0,0
2025-07,EDSON QUEIROZ,1,0,0.0,0.0,0
2025-07,ESCOLA NORMAL,1,0,84.0,260.0,0
2025-07,ESMERINO GOMES,1,0,117.5,25.0,0
2025-07,ESPERANÇA,1,0,80.6,57.5,0
2025-07,ESTRADA,1,0,0.0,0.0,0
2025-07,FARIAS BRITO,1,0,0.0,0.0,0
2025-07,FAVELA DA EMBRATEL,1,0,0.0,0.0,0
2025-07,FAVELINHA,1,1,0.0,0.0,0
2025-07,FAZENDINHA,1,0,0.0,0.0,0
2025-07,FLORESTA,2,1,10.0,0.0,0
2025-07,FORQUILHA,1,0,62.0,0.0,0
2025-07,FRANCISCA DO SOCORRO,1,0,0.0,170.0,0
2025-07,FREI DAMIÃO,3,0,71.6,0.0,0
2025-07,FÁTIMA I,1,0,0.0,0.0,0
2025-07,GADELHA,1,2,21.5,0.0,0
2025-07,GENIBAÚ,4,1,0.0,0.0,0
2025-07,GERERAÚ,1,0,24.1,0.0,0
2025-07,GRANJA LISBOA,8,1,905.0,55.0,0
2025-07,GRANJA PORTUGAL,2,0,25.0,0.0,0
2025-07,GUABIRABA,1,0,4.0,0.0,0
2025-07,GUANABARA,1,0,202.0,5600.0,0
2025-07,GUANACÉS,1,0,0.0,0.0,0
2025-07,GUARANI,1,4,10.2,0.0,0
2025-07,GUARIBAS,1,1,0.0,0.0,0
2025-07,HENRIQUE JORGE,1,1,5026.0,0.0,0
2025-07,IBICUITABA,1,0,108.3,0.0,0
2025-07,ICARAÍ,1,0,0.0,0.0,0
2025-07,IGUAPE,1,0,0.0,420.0,0
2025-07,IGUATU,1,2,0.0,0.0,0
2025-07,ITAPEIM,1,0,0.0,0.0,0
2025-07,JACARECANGA,4,0,4268.2,0.0,0
2025-07,JANGURUSSU,10,0,15.0,10.0,0
2025-07,JARDIM DAS OLIVEIRAS,1,0,111.0,0.0,0
2025-07,JARDIM DOS ARAÇAS,1,0,0.0,0.0,0
2025-07,JARDIM GONZAGA,1,0,0.0,0.0,0
2025-07,JARDIM IRACEMA,3,0,13.0,0.0,0
2025-07,JARDIM JATOBÁ,1,0,0.0,0.0,0
2025-07,JARDIM OASIS,1,0,0.0,0.0,0
2025-07,JENIPAPERO,1,0,5.8,0.0,0
2025-07,JEREISSATI 3,1,0,7.0,7360.0,0
2025-07,JERICOACARA,1,0,96.0,0.0,0
2025-07,JOSÉ BONIFÁCIO,1,0,0.0,0.0,0
2025-07,JOSÉ EUCLIDES,1,1,0.0,0.0,0
2025-07,JOSÉ RAIMUNDO LOIOLA,1,0,0.0,0.0,0
2025-07,JOSÉ WALTER,4,0,286.0,0.0,0
2025-07,JOÃO PAULO II,2,1,0.0,0.0,0
2025-07,JOÃO PAULO II (VILA PERIQUITO),1,0,892.0,0.0,0
2025-07,JURITIANHA,1,0,0.0,0.0,0
2025-07,JÓQUEI CLUBE,1,0,0.0,0.0,0
2025-07,JÚCAS,1,0,0.0,0.0,0
2025-07,LAGE DOS GATOS,1,0,0.0,0.0,0
2025-07,LAGEIRO,1,0,0.0,0.0,0
2025-07,LAGO JACAREÍ,1,0,0.0,0.0,0
2025-07,LAGOA,2,0,1.0,1216.0,0
2025-07,LAGOA DE CEDRO,1,1,0.0,0.0,0
2025-07,LAGOA GRANDE,1,0,530.0,0.0,0
2025-07,LAGOA REDONDA,2,1,160.0,0.0,0
2025-07,LAGOA SECA,2,0,0.0,0.0,0
2025-07,LAGOINHA,1,0,0.0,0.0,0
2025-07,LIMOEIRO,1,0,0.0,0.0,0
2025-07,LOCALIDADE DE BICO DOS FERROS,1,0,117.0,117.6,0
2025-07,LOCALIDADE DE SÍTIO PENHA,1,2,0.0,0.0,0
2025-07,LOTEAMENTO MAIA,1,0,0.0,0.0,0
2025-07,LUIS ALVES DE FREITAS,1,0,0.0,0.0,0
2025-07,LUIZ ALVES DE FREITAS,1,0,0.0,0.0,0
2025-07,LUZARDO VIANA,1,1,0.0,0.0,0
2025-07,MACAJUBA,1,0,0.0,6.0,0
2025-07,MACHUCA,2,0,75.3,1143.0,0
2025-07,MALEITAS,1,0,0.0,0.0,0
2025-07,MANGUEIRAL,1,0,18.0,0.0,0
2025-07,MARAVILHA,1,0,37.0,234.0,0
2025-07,MARECHAL RONDON,3,2,0.0,0.0,0
2025-07,MATA FRESCA,1,0,14.2,0.0,0
2025-07,MATRIZ DE SÃO GONÇALO,1,0,0.0,0.0,0
2025-07,MEARIN,1,0,0.0,0.0,0
2025-07,MEIRELES,1,1,0.0,0.0,0
2025-07,MESSEJANA,3,0,58.0,202.1,0
2025-07,METROPOLE SUL,1,0,17.0,0.0,0
2025-07,MIRANTE DA SERRA,1,0,0.0,0.0,0
2025-07,MISSÃO NOVA,1,0,0.0,0.0,0
2025-07,MONDUBIM,2,1,8.0,56.0,0
2025-07,MONGUBA,2,0,28.0,52.0,0
2025-07,MONTE AZUL,1,0,22.0,152.0,0
2025-07,MONTE CASTELO,2,0,0.0,0.0,0
2025-07,MONTEIRO DE MORAIS,1,0,0.0,0.0,0
2025-07,MONTESE,1,0,733.0,0.0,0
2025-07,MORADA NOVA,1,0,45.0,0.0,0
2025-07,MOREIRA DE BAIXO,1,0,0.0,0.0,0
2025-07,MORRO BRANCO,1,0,10.0,19.0,0
2025-07,MUCAMBO,1,1,0.0,0.0,0
2025-07,MUCURIPE,1,0,185.0,76.0,0
2025-07,MUMBABA DE CIMA,1,0,0.0,0.0,0
2025-07,MUTIRÃO,5,1,129.5,3482.5,0
2025-07,MÓDULO ESPORTIVO,1,0,0.0,0.0,0
2025-07,NOSSA SENHORA DE FÁTIMA,3,1,9.9,277.0,0
2025-07,NOSSA SENHORA DO CARMO,1,0,26.0,0.0,0
2025-07,NOVA CAIÇARA,1,0,0.0,0.0,0
2025-07,NOVA MORADA,1,2,0.0,0.0,0
2025-07,NOVA PACATUBA,1,0,0.0,0.0,0
2025-07,NOVO IGUATU,1,0,0.0,0.0,0
2025-07,NOVO MARANGUAPE,3,0,28.0,0.0,0
2025-07,NOVO PARQUE IRACEMA,1,0,0.0,0.0,0
2025-07,NOVO TAMBORIL,1,0,0.0,0.0,0
2025-07,NÚCLEO G,1,0,0.0,0.0,0
2025-07,OITÃO PRETO,1,0,47.0,0.0,0
2025-07,OLARIA,1,0,0.0,0.0,0
2025-07,OUTRA BANDA,3,0,0.0,0.0,0
2025-07,PADRE CÍCERO,1,0,3.0,0.0,0
2025-07,PADRE JÚLIO MARIA,1,0,0.0,0.0,0
2025-07,PAJUÇARA,2,0,0.0,0.0,0
2025-07,PAPICU,1,0,0.0,0.0,0
2025-07,PARADA,2,0,28.0,0.0,0
2025-07,PARANGABA,1,0,0.0,0.0,0
2025-07,PARQUE ALBANO,1,0,0.0,0.0,0
2025-07,PARQUE DAS NAÇÕES,2,0,0.0,0.0,0
2025-07,PARQUE GENEZARÉ,1,0,0.0,0.0,0
2025-07,PARQUE GUADALAJARA,2,1,160.0,0.0,0
2025-07,PARQUE MANIBURA,1,0,0.0,0.0,0
2025-07,PARQUE POTIRA,2,0,29.0,0.0,0
2025-07,PARQUE SANTA FÉ,3,0,43.8,0.0,0
2025-07,PARQUE SANTA MARIA,1,0,48.0,212.0,0
2025-07,PARQUE SANTA ROSA,1,0,0.0,39.2,0
2025-07,PARQUE SÃO GERARDO,1,0,0.0,0.0,0
2025-07,PARQUE SÃO JOSÉ,5,0,153.0,0.0,0
2025-07,PARQUE SÃO JOÃO,2,1,0.0,40.0,0
2025-07,PARQUE TIJUCA,2,1,0.0,0.0,0
2025-07,PASSARÉ,2,0,0.0,0.0,0
2025-07,PATRIARCAS,1,0,0.0,0.0,0
2025-07,PAUPINA,2,1,0.0,0.0,0
2025-07,PECEM,1,0,0.0,0.0,0
2025-07,PECÉM,1,0,20.0,0.0,0
2025-07,PEDRA BRANCA,2,2,56.0,0.0,0
2025-07,PEDRAS,2,0,44.0,0.0,0
2025-07,PEDREIRA,1,0,137.0,0.0,0
2025-07,PEDREIRAS,1,1,13.0,0.0,0
2025-07,PEDRINHAS,2,0,0.0,18.0,0
2025-07,PEDRO NICODEMOS,1,0,0.0,0.0,0
2025-07,PEREIROS,1,0,26.0,0.0,0
2025-07,PERNAMBUQUINHO,1,0,33.0,0.0,0
2025-07,PINHEIRO,1,0,57.0,0.0,0
2025-07,PIRAMBU,5,1,157.9,0.0,0
2025-07,PLANALTO,1,0,9.6,70.0,0
2025-07,PLANALTO AIRTON SENNA,2,0,556.0,0.0,0
2025-07,PLANALTO AYRTON SENNA,1,1,0.0,0.0,0
2025-07,PLANALTO BENJAMIM,1,0,20.0,326.0,0
2025-07,PLANALTO DA BARRA,1,0,0.0,0.0,0
2025-07,PLANALTO DO SOL,1,0,0.0,0.0,0
2025-07,PLANALTO HORIZONTE,2,1,0.0,329.0,0
2025-07,PLANALTO PICI,2,0,3870.0,0.0,0
2025-07,POMPÉIA,1,0,0.0,0.0,0
2025-07,PONTE RIO ACARAÚ,1,0,1.3,0.0,0
2025-07,POTIRA,3,0,63.0,0.0,0
2025-07,PRADO,1,0,0.0,0.0,0
2025-07,PRAIA,1,0,73.0,0.0,0
2025-07,PRAIA DE REDONDA,1,0,0.0,0.0,0
2025-07,PRAIA DO FUTURO,1,0,690.0,0.0,0
2025-07,PRAIA REDONDA,1,0,23.0,44.0,0
2025-07,PRESIDENTE KENEDY,1,0,4.0,20.0,0
2025-07,PRESIDENTE KENNEDY,2,0,28.0,0.0,0
2025-07,PRESIDENTE VARGAS,2,0,26.0,87.0,0
2025-07,PRESIDNETE VARGAS,1,0,3.0,0.0,0
2025-07,PREÁ,1,1,0.0,0.0,0
2025-07,PROGRESSO,1,1,40.0,3460.0,0
2025-07,PROURB,1,1,0.0,0.0,0
2025-07,PROXIMIDADES DA PRAÇA SÃO PEDRO,1,0,5.0,0.0,0
2025-07,QUEIMADAS,2,1,62.0,0.0,0
2025-07,QUINTINO CUNHA,2,0,153.0,0.0,0
2025-07,RAPOSA,1,5,0.0,0.0,0
2025-07,RECANTO II,1,1,0.0,0.0,0
2025-07,RENASCER,1,0,166.4,0.0,0
2025-07,RENÊ LUCENA,1,0,69.0,0.0,0
2025-07,RESIDENCIAL RAQUEL DE QUEIROZ,1,0,0.0,0.0,0
2025-07,RIACHINHO,1,0,26.0,0.0,0
2025-07,RIACHO,1,0,0.0,0.0,0
2025-07,RIACHO DOCE,1,0,0.0,0.0,0
2025-07,RIACHÃO,1,0,21.0,0.0,0
2025-07,RIO NOVO-ESTRADA GUANACÉS,1,0,0.0,315.0,0
2025-07,RODAGEM DO LAGO,1,0,0.0,0.0,0
2025-07,RODOLFO TEÓFILO,3,2,0.0,0.0,0
2025-07,RODOVIÁRIA,2,0,0.0,0.0,0
2025-07,ROSARIO,1,0,0.0,0.0,0
2025-07,ROTATÓRIA,1,0,0.0,0.0,0
2025-07,SABIAGUABA,1,0,0.0,0.0,0
2025-07,SAGRADO CORAÇÃO DE JESUS,1,0,0.0,0.0,0
2025-07,SALITRE,1,2,0.0,0.0,0
2025-07,SANTA CRUZ,1,0,0.0,0.0,0
2025-07,SANTA INÊS,1,1,8.0,25.0,0
2025-07,SANTA MARIA,2,1,57.0,90.0,0
2025-07,SANTA ROSA,1,0,0.0,0.0,0
2025-07,SANTA TERESA,1,0,0.0,0.0,0
2025-07,SANTA TEREZA,2,2,1023.0,0.0,0
2025-07,SANTO ANTÔNIO,3,0,65.0,0.0,0
2025-07,SEDE BEBERIBE,1,0,0.0,0.0,0
2025-07,SEMINÁRIO,1,0,0.0,0.0,0
2025-07,SEMNARIO,1,0,212.0,469.85,0
2025-07,SERENO,1,1,0.0,0.0,0
2025-07,SERRA DE CAJUAIS,1,1,0.0,0.0,0
2025-07,SERRA DO FÉLIX,2,2,150.6,78.7,0
2025-07,SERVILUZ,1,1,0.0,0.0,0
2025-07,SETOR B,2,0,98.0,24.0,0
2025-07,SIQUEIRA,1,0,0.0,0.0,0
2025-07,SITIO LUCAS,1,0,0.0,0.0,1
2025-07,SITIO OITIZEIRO,1,1,1838.0,129.0,0
2025-07,SUATE,1,1,0.0,0.0,0
2025-07,SUCATINGA,2,0,0.0,0.0,0
2025-07,SÃO FRANCISCO,3,0,0.0,0.0,0
2025-07,SÃO JOSÉ,7,1,59.2,200.0,0
2025-07,SÃO JOÃO,2,0,17.0,0.0,0
2025-07,SÃO JOÃO DO ARUARU,1,1,33.0,0.0,0
2025-07,SÃO LUÍS DO CURU,1,0,19.0,0.0,0
2025-07,SÃO SEBASTIAO,1,1,28.8,0.0,0
2025-07,SÃO SEBASTIÃO,1,0,58.0,0.0,0
2025-07,SÍTIO BURITI,1,0,1.0,7154.0,0
2025-07,SÍTIO CIDADE,2,2,0.0,0.0,0
2025-07,SÍTIO CURRALINHO,1,0,0.0,0.0,0
2025-07,SÍTIO LEÃO,1,0,0.0,0.0,0
2025-07,SÍTIO LUCAS,1,0,0.0,0.0,0
2025-07,SÍTIO MANHOSO,1,0,103.5,0.0,0
2025-07,SÍTIO ONOFRE,1,2,0.0,0.0,0
2025-07,SÍTIO PARATIBE,1,0,0.0,0.0,0
2025-07,SÍTIO RIACHO,1,0,7940.0,0.0,0
2025-07,SÍTIO ÁGUAS BELAS,1,0,0.0,0.0,0
2025-07,TABAPUÁ BRASÍLIA,1,0,11.0,0.0,0
2025-07,TABATINGA,3,1,0.0,0.0,0
2025-07,TABULEIRO,1,0,10.1,330.0,0
2025-07,TAMARINDO,2,0,567.0,0.0,0
2025-07,TAMATANDUBA,1,0,731.0,0.0,0
2025-07,TAPEROABA,1,0,206.0,51.15,0
2025-07,TAÍBA,4,2,1.0,0.0,0
2025-07,TERRENOS NOVOS,2,0,0.0,0.0,0
2025-07,TIMBAÚBA,1,0,0.0,0.0,0
2025-07,TIMBAÚBA DOS MARINHEIROS,2,0,112.4,0.0,0
2025-07,TOMÉ,1,0,0.0,0.0,0
2025-07,TORRES,1,1,0.0,0.0,0
2025-07,TORRÕES,2,0,325.0,122.0,0
2025-07,TRAPIÁ,1,0,0.0,0.0,0
2025-07,TRECHO TAUÁ,1,0,0.0,0.0,0
2025-07,TRIÂNGULO,2,0,0.0,0.0,0
2025-07,UBERABA,1,1,84.0,0.0,0
2025-07,VICENTE PINZON,15,11,13053.0,3014.5,2
2025-07,VILA BANCÁRIA,1,0,0.0,0.0,0
2025-07,VILA DAS FLORES,1,0,305.0,450.0,0
2025-07,VILA IRACEMA,1,0,57.0,235.0,0
2025-07,VILA JARDIM,1,0,0.0,0.0,0
2025-07,VILA JOSÉ MENDES,1,1,0.0,0.0,0
2025-07,VILA MACHADO,1,1,0.0,0.0,0
2025-07,VILA NEUMA,3,0,86.5,438.1,0
2025-07,VILA NOVA,2,0,18.0,0.0,0
2025-07,VILA PACHECO,1,0,150.3,418.0,0
2025-07,VILA PERI,1,2,0.0,0.0,0
2025-07,VILA SÃO JOSÉ,1,0,64.4,66.0,0
2025-07,VILA UNIAO,1,0,0.0,0.0,0
2025-07,VILA UNIÃO,2,1,0.0,0.0,0
2025-07,VILA VELHA,2,2,355.0,0.0,0
2025-07,VILA XEXÉU,1,0,0.0,0.0,0
2025-07,VILINHA,1,0,0.0,0.0,0
2025-07,VÁRZEA DA MATRIZ,2,0,174.39999999999998,37.9,0
2025-07,ZONA LITORÂNEA,1,0,10.0,102.0,0
2025-07,ZONA RURAL,67,41,6603.46,3145.0,1
2025-07,ZONA URBANA,3,2,14.9,108.0,0
2025-07,ÁGUA BOA,1,0,239.0,22.0,0
2025-07,ÁGUA VERDE,1,0,41.0,0.0,0
2025-07,ÁLVARO WAYNE,1,0,0.0,0.0,0
2025-08,7 DE SETEMBRO,2,0,5.6,639.35,0
2025-08,8 DE JUNHO,1,0,19.3,0.0,0
2025-08,ABC,2,0,292.0,227.0,0
2025-08,ACARACUZINHO,1,0,0.0,0.0,0
2025-08,AEROLÂNDIA,1,0,19.3,100.0,0
2025-08,AEROPORTO,3,1,0.8,1283.0,0
2025-08,ALDEIA PARK,1,2,529.0,0.0,0
2025-08,ALDEOTA,1,1,0.0,0.0,0
2025-08,ALTO ALEGRE,3,3,35.0,47.5,0
2025-08,ALTO ALEGRE 2,2,0,1620.0,741.0,0
2025-08,ALTO BRILHANTE,2,0,155.1,1246.7,0
2025-08,ALTO DA BOA VISTA,2,0,1186.0,0.0,0
2025-08,ALTO DA BRASÍLIA,1,0,0.0,24.5,0
2025-08,ALTO DA ESPERANÇA,1,0,10.0,230.0,0
2025-08,ALTO DA EXPECTATIVA,1,1,33.0,578.9,0
2025-08,ALTO DA LIBERDADE,1,0,0.0,0.0,0
2025-08,ALTO DO ANCURI,1,1,0.0,0.0,0
2025-08,ALTO DO BREJO,1,1,0.0,0.0,0
2025-08,ALTO DO CIPÓ,1,1,0.0,0.0,0
2025-08,ALTO DOS BASTOS,1,1,2464.0,0.0,0
2025-08,ANCURI,1,0,209.0,0.0,0
2025-08,ANGELIM,1,1,0.0,0.0,0
2025-08,ANGORA,1,0,15.0,0.0,0
2025-08,ANGORÁ,1,1,0.0,0.0,0
2025-08,ANTONOPOLIS,1,0,0.0,0.0,0
2025-08,ANTÔNIO BEZERRA,1,0,0.0,0.0,0
2025-08,ANTÔNIO DIOGO,1,0,0.0,0.0,0
2025-08,ANTÔNIO VIEIRA,1,0,32.0,72.0,0
2025-08,ARACAPÉ,1,0,30.0,20.0,0
2025-08,ARAPA,1,0,0.0,0.0,0
2025-08,ARATANHA,1,0,2243.0,0.0,0
2025-08,ARATURI,1,0,0.0,0.0,0
2025-08,ARAÇÁ,1,0,0.0,0.0,0
2025-08,AREIAS,3,0,26.1,0.0,0
2025-08,AREIAS 2,1,1,214.0,200.3,0
2025-08,ARIANOPOLES,1,0,0.0,0.0,0
2025-08,AUTÓDROMO,1,0,0.0,0.0,0
2025-08,"AVENIDA 19, 845",1,0,40.0,60.0,0
2025-08,AÇUDE,1,0,0.0,0.0,0
2025-08,AÇUDE ORIENTE 2,1,1,0.0,0.0,0
2025-08,AÇUDE VELHO,1,0,243.0,925.0,0
2025-08,BAILARINA,1,0,0.0,0.0,0
2025-08,BAIXA DO TIGUINZEIRO,1,1,0.0,0.0,0
2025-08,BAIXA FRIA,1,0,1.3,0.0,0
2025-08,BAIXIO DOS LOPES,1,0,0.0,0.0,0
2025-08,BALEIA,1,0,0.0,0.0,0
2025-08,BANDEIRANTE,1,0,0.0,0.0,0
2025-08,BARBALHA,1,0,132.0,0.0,0
2025-08,BARRA DO CEARÁ,6,0,208.0,17.0,0
2025-08,BARREIROS,1,1,0.0,0.0,0
2025-08,BARRINHA,1,0,0.0,0.0,0
2025-08,BARROCÃO,1,0,0.0,0.0,0
2025-08,BARROSO,1,1,0.0,0.0,0
2025-08,BATATEIRA,1,4,0.0,0.0,0
2025-08,BELA VISTA,2,0,0.0,0.0,0
2025-08,BELCHIOR,1,1,0.0,0.0,0
2025-08,BETÂNIA,1,0,0.0,0.0,0
2025-08,BEZERRA E SOUZA,1,1,1.0,1066.0,0
2025-08,BICO DA ARARA,2,1,14.0,0.0,0
2025-08,BOA ESPERANÇA,6,1,0.0,0.0,0
2025-08,BOA VISTA,2,1,0.0,0.0,0
2025-08,BOM JARDIM,5,1,645.0,59.0,0
2025-08,BOM JARDIM  DISTRITO:,1,0,0.0,195.0,0
2025-08,BOM PRINCÍPIO,3,1,4978.3,0.0,0
2025-08,"BOQUEIRÃO, ZONA RURAL",1,0,0.0,0.0,0
2025-08,BRASÍLIA,2,0,0.17,311.0,0
2025-08,BULANDEIRA,1,0,7.0,0.0,0
2025-08,BULGARI,1,0,9.7,11.5,0
2025-08,BURITI DOS ESMEROS,1,1,0.0,0.0,0
2025-08,CACIMBA FUNDA,1,2,0.0,0.0,0
2025-08,CACIMBÃO DOS TABOSAS,2,0,30.0,0.0,0
2025-08,CAIS DO PORTO,7,1,267.15,1536.5,0
2025-08,CAIÇARA,2,3,0.0,0.0,0
2025-08,CAJUEIRO,1,0,0.0,0.0,0
2025-08,CAMBOAS,1,0,10.0,0.0,0
2025-08,CAMBURÃO,3,0,146.0,0.0,0
2025-08,CAMPO DOS VELHOS,2,0,0.0,0.0,0
2025-08,CAMPO NOVO,3,1,5.0,0.0,1
2025-08,CAMPO VELHO,2,1,196.0,544.9,0
2025-08,CANABRAVA,1,0,0.0,0.0,0
2025-08,CANINDEZINHO,2,2,0.0,0.0,0
2025-08,CANNAN,1,0,16.0,17.0,0
2025-08,CAPILÉ,1,0,3.5,0.0,0
2025-08,CAPOGUINHA,1,1,22.0,0.0,0
2025-08,CAPONGA,1,0,12.33,0.0,0
2025-08,CARAPIÔ,1,0,0.0,0.0,0
2025-08,CARCARÁ,1,1,0.0,0.0,0
2025-08,CARLITO,1,0,3.0,0.0,0
2025-08,CARLITO PAMPLONA,1,0,0.0,94.0,0
2025-08,CARRAPÍO,1,1,0.0,0.0,0
2025-08,CASTELO ENCANTADO,1,0,60.0,0.0,0
2025-08,CATUMBELA,1,1,5.8,0.0,0
2025-08,CENTRO,93,10,1109.87,2500.6,2
2025-08,CERCADÃO,1,1,7.0,0.0,0
2025-08,CHÁCARA DA PRAINHA,4,2,28261.1,524.0,0
2025-08,CIDADE 2000,2,0,600.0,50.0,0
2025-08,CIDADE DE DEUS,2,3,0.0,0.0,0
