cidade,bairro,hour,mean_count,index,proportion
Fortaleza,VILA PERI,6,1.0,0.4666666666666667,0.03333333333333333
Fortaleza,VILA PERI,13,1.0,0.4666666666666667,0.03333333333333333
Fortaleza,VILA PERI,15,4.0,1.8666666666666667,0.13333333333333333
Fortaleza,VILA PERI,16,4.0,1.8666666666666667,0.13333333333333333
Fortaleza,VILA PERI,17,2.0,0.9333333333333333,0.06666666666666667
Fortaleza,VILA PERI,18,2.0,0.9333333333333333,0.06666666666666667
Fortaleza,VILA PERI,19,3.0,1.4000000000000001,0.1
Fortaleza,VILA PERI,20,1.0,0.4666666666666667,0.03333333333333333
Fortaleza,VILA PERI,21,3.0,1.4000000000000001,0.1
Fortaleza,VILA PERI,22,2.0,0.9333333333333333,0.06666666666666667
Fortaleza,VILA UNIĂO,0,1.0,0.75,0.125
Fortaleza,VILA UNIĂO,1,3.0,2.25,0.375
Fortaleza,VILA UNIĂO,7,1.0,0.75,0.125
Fortaleza,VILA UNIĂO,9,1.0,0.75,0.125
Fortaleza,VILA UNIĂO,16,1.0,0.75,0.125
Fortaleza,VILA UNIĂO,20,1.0,0.75,0.125
Fortaleza,VILA VELHA,0,3.0,1.227272727272727,0.06818181818181818
Fortaleza,VILA VELHA,1,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,4,2.0,0.8181818181818181,0.045454545454545456
Fortaleza,VILA VELHA,6,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,7,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,9,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,10,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,12,2.0,0.8181818181818181,0.045454545454545456
Fortaleza,VILA VELHA,13,3.0,1.227272727272727,0.06818181818181818
Fortaleza,VILA VELHA,14,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,16,7.0,2.8636363636363633,0.1590909090909091
Fortaleza,VILA VELHA,17,2.0,0.8181818181818181,0.045454545454545456
Fortaleza,VILA VELHA,18,4.0,1.6363636363636362,0.09090909090909091
Fortaleza,VILA VELHA,19,7.0,2.8636363636363633,0.1590909090909091
Fortaleza,VILA VELHA,20,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,21,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,VILA VELHA,22,5.0,2.0454545454545454,0.11363636363636363
Fortaleza,VILA VELHA,23,1.0,0.40909090909090906,0.022727272727272728
Fortaleza,ÁLVARO WEYNE,1,2.0,1.0769230769230769,0.07692307692307693
Fortaleza,ÁLVARO WEYNE,3,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,8,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,9,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,10,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,14,2.0,1.0769230769230769,0.07692307692307693
Fortaleza,ÁLVARO WEYNE,15,2.0,1.0769230769230769,0.07692307692307693
Fortaleza,ÁLVARO WEYNE,16,5.0,2.692307692307692,0.19230769230769232
Fortaleza,ÁLVARO WEYNE,17,2.0,1.0769230769230769,0.07692307692307693
Fortaleza,ÁLVARO WEYNE,18,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,20,2.0,1.0769230769230769,0.07692307692307693
Fortaleza,ÁLVARO WEYNE,21,1.0,0.5384615384615384,0.038461538461538464
Fortaleza,ÁLVARO WEYNE,22,3.0,1.6153846153846154,0.11538461538461539
Fortaleza,ÁLVARO WEYNE,23,2.0,1.0769230769230769,0.07692307692307693
