cidade,bairro,hour,count
Itatira,Beira Rio,10,1
Itatira,Cachoeira,12,1
Itatira,Centro,3,1
Itatira,Centro,5,1
Itatira,"Centro, Lagoa do Mato",2,1
Itatira,Distrito Lagoa do Mato,3,1
Itatira,Distrito de Bandeira,7,1
Itatira,Distrito de Lagoa do Mato,17,1
Itatira,Juá,15,1
Itatira,Lagoa Do Mato,20,1
Itatira,Lagoa do Mato,0,1
Itatira,Morro Branco,23,1
Itatira,Sede,4,1
Itatira,Zona Rural,4,1
Itatira,Zona Rural,13,1
Itatira,Zona Rural,14,2
Itatira,Zona Rural,19,1
JAGUARUANA,Corrêgos das Melancias,13,1
Jaguaretama,Centro,13,1
Jaguaretama,Zona Rural,1,1
Jaguaretama,Zona Rural,4,1
Jaguaretama,Zona Rural,5,1
Jaguaretama,Zona Rural,14,1
Jaguaretama,Zona Rural,15,1
Jaguaribara,Zona Rural,13,1
Jaguaribara,Zona Rural,14,1
Jaguaribara,Zona Rural,17,1
Jaguaribara,Zona Rural,21,1
Jaguaribe,---,23,1
Jaguaribe,Aldeota,1,1
Jaguaribe,Aldeota,20,1
Jaguaribe,Aldeota,21,1
Jaguaribe,"Alto II, Centro",1,1
Jaguaribe,Américo Bezerra,0,1
Jaguaribe,Américo Bezerra,5,1
Jaguaribe,CE 337,16,1
Jaguaribe,Centro,0,3
Jaguaribe,Centro,1,1
Jaguaribe,Centro,2,1
Jaguaribe,Centro,10,2
Jaguaribe,Centro,13,1
Jaguaribe,Centro,15,1
Jaguaribe,Centro,18,1
Jaguaribe,Centro,19,1
Jaguaribe,Centro,20,1
Jaguaribe,Centro,23,1
Jaguaribe,Curralinho,14,1
Jaguaribe,Curralinho,15,1
Jaguaribe,Distrito De Mapua,15,1
Jaguaribe,Distrito de Mapuá,12,1
Jaguaribe,Distrito de Mapuá,13,1
Jaguaribe,Entrada Curralinho,8,1
Jaguaribe,Erere,6,1
Jaguaribe,Expedito Diógenes,18,1
Jaguaribe,Expedito Diógenes,19,2
Jaguaribe,Mapua,9,1
Jaguaribe,Mapuá,2,1
Jaguaribe,Mapuá,23,1
Jaguaribe,Matadouro Velho,19,1
Jaguaribe,Multirão,11,1
Jaguaribe,Multirão,19,1
Jaguaribe,Multirão,20,1
Jaguaribe,Multirão,21,1
Jaguaribe,Multirão,22,1
Jaguaribe,Mutirão,0,1
Jaguaribe,Mutirão,7,1
Jaguaribe,Mutirão,11,1
Jaguaribe,Mutirão,15,1
Jaguaribe,Mutirão,21,1
Jaguaribe,Nova Brasília,1,1
Jaguaribe,Nova Brasília,2,2
Jaguaribe,Nova Brasília,8,1
Jaguaribe,Nova Floresta,17,1
Jaguaribe,Placa,9,1
Jaguaribe,Placa Verde,8,1
Jaguaribe,Placa Verde,12,1
Jaguaribe,Placa Verde,17,2
Jaguaribe,Placa Verde,20,1
Jaguaribe,Sitio Cajazeiras,18,1
Jaguaribe,Sítio Pau Ferro,15,1
Jaguaribe,Torrões e Moreira 2,17,1
Jaguaribe,Vila Pinheiro,2,1
Jaguaribe,Zona Rural,1,2
Jaguaribe,Zona Rural,4,1
Jaguaribe,Zona Rural,9,1
Jaguaribe,Zona Rural,11,3
Jaguaribe,Zona Rural,12,2
Jaguaribe,Zona Rural,13,1
Jaguaribe,Zona Rural,15,3
Jaguaribe,Zona Rural,16,1
Jaguaribe,Zona Rural,17,3
Jaguaribe,Zona Rural,18,2
Jaguaribe,Zona Rural,19,1
Jaguaribe,Zona Rural,20,1
Jaguaribe,Zona Rural,21,1
Jaguaribe,Zona Rural,22,3
Jaguaribe,Zona Rural,23,3
Jaguaribe,Zona Urbana,4,1
Jaguaribe,Zona Urbana,17,1
Jaguaribe,Zona rural,15,1
Jaguaribe,Zona rural,22,1
Jaguaribe,entro,23,1
Jaguaruana,Alto,11,1
Jaguaruana,Alto,15,1
Jaguaruana,Alto,17,1
Jaguaruana,Alto,21,1
Jaguaruana,Alto,22,1
Jaguaruana,Antonopoles,21,1
Jaguaruana,Bairro Alto,14,1
Jaguaruana,Bairro Do Dió,19,1
Jaguaruana,Cardeais,0,1
Jaguaruana,Cardeais,1,1
Jaguaruana,Cardeais,3,1
Jaguaruana,Cardeais,12,1
Jaguaruana,Cardeais,14,1
Jaguaruana,Cardeais,15,1
Jaguaruana,Cardeais,23,1
Jaguaruana,Cardeias,3,1
Jaguaruana,Centro,0,1
Jaguaruana,Centro,1,1
Jaguaruana,Centro,2,1
Jaguaruana,Centro,3,1
Jaguaruana,Centro,10,2
Jaguaruana,Centro,12,1
Jaguaruana,Centro,13,1
Jaguaruana,Centro,14,3
Jaguaruana,Centro,15,3
Jaguaruana,Centro,20,1
Jaguaruana,Centro,21,1
Jaguaruana,Centro,22,1
Jaguaruana,Centro,23,2
Jaguaruana,Coab,22,1
Jaguaruana,Cohab,16,1
Jaguaruana,Corrego,23,1
Jaguaruana,Corrego Das Melancias,23,1
Jaguaruana,Corrego das Melancias,0,1
Jaguaruana,Corrego das Melancias,3,1
Jaguaruana,Curralinho,22,1
Jaguaruana,Curralinho Dos Patos,20,1
Jaguaruana,Curralinho dos Patos,3,1
Jaguaruana,Córrego,14,1
Jaguaruana,Córrego,22,1
Jaguaruana,Córrego Das Melancias,11,1
Jaguaruana,Córrego Das Melancias,18,1
Jaguaruana,Córrego das Melancias,0,1
Jaguaruana,Córrego das Melancias,2,1
Jaguaruana,Córrego das Melancias,13,1
Jaguaruana,Córrego das Melancias,14,1
Jaguaruana,Córrego das Melancias,15,2
Jaguaruana,Córrego das Melancias,17,1
Jaguaruana,Córrego das Melancias,21,1
Jaguaruana,Dio,15,1
Jaguaruana,Dió,12,1
Jaguaruana,Dió,15,1
Jaguaruana,Figueiredo do Epifânio,11,1
Jaguaruana,Jaguaruana,3,1
Jaguaruana,Jaguaruana,22,1
Jaguaruana,Juazeiro,0,1
Jaguaruana,Juazeiro,3,1
Jaguaruana,Juazeiro,12,1
Jaguaruana,Juazeiro,15,1
Jaguaruana,Juazeiro,16,3
Jaguaruana,Juazeiro,20,1
Jaguaruana,Juazeiro,21,1
Jaguaruana,Juazeiro,22,2
Jaguaruana,Jurema,23,1
Jaguaruana,Lagoa,11,1
Jaguaruana,Lagoa,21,1
Jaguaruana,Lagoa,22,2
Jaguaruana,Lagoa Vermelha,0,1
Jaguaruana,Localidade de Poço Capim,11,1
Jaguaruana,Sítio Catinguinha,21,1
Jaguaruana,Sítio Novo Destino,13,1
Jaguaruana,Tabuleiro,0,1
Jaguaruana,Tabuleiro,12,2
Jaguaruana,Tabuleiro,14,1
Jaguaruana,Tabuleiro,15,1
Jaguaruana,Tabuleiro,17,2
Jaguaruana,Tabuleiro,20,1
Jaguaruana,Tabuleiro,23,1
Jaguaruana,Zona Rural,0,2
Jaguaruana,Zona Rural,1,4
Jaguaruana,Zona Rural,4,1
Jaguaruana,Zona Rural,9,1
Jaguaruana,Zona Rural,10,1
Jaguaruana,Zona Rural,11,5
Jaguaruana,Zona Rural,12,6
Jaguaruana,Zona Rural,13,1
Jaguaruana,Zona Rural,14,6
Jaguaruana,Zona Rural,15,4
Jaguaruana,Zona Rural,16,4
Jaguaruana,Zona Rural,17,2
Jaguaruana,Zona Rural,18,2
Jaguaruana,Zona Rural,19,1
Jaguaruana,Zona Rural,20,3
Jaguaruana,Zona Rural,21,1
Jaguaruana,Zona Rural,22,7
Jaguaruana,Zona Rural,23,3
Jaguaruana,"Zona Rural, s/n",23,1
Jaguaruana,Zona Urbana,16,1
Jardim,-,17,1
Jardim,Bela Vista,10,1
Jardim,Casas Populares,18,1
Jardim,Centro,0,4
Jardim,Centro,1,1
Jardim,Centro,2,4
Jardim,Centro,4,1
Jardim,Centro,14,1
Jardim,Centro,16,3
Jardim,Centro,17,2
Jardim,Centro,19,1
Jardim,Centro,22,2
Jardim,Centro,23,1
Jardim,Distrito Cacimbas,0,1
Jardim,Distrito de Bom sucesso,22,1
Jardim,Frei Damião,2,1
Jardim,Frei Damião,3,1
Jardim,Frei Damião,4,1
Jardim,Nossa Senhora de Fátima,0,1
Jardim,Nossa Senhora de Fátima,2,1
Jardim,Santo Antônio,19,1
Jardim,Serra Gravata,15,1
Jardim,Sitio Areias I,2,1
Jardim,Sítio Cacimba,1,1
Jardim,Tetéu,23,1
Jardim,Zona Rural,0,6
Jardim,Zona Rural,1,5
Jardim,Zona Rural,12,3
Jardim,Zona Rural,13,2
Jardim,Zona Rural,14,1
Jardim,Zona Rural,15,3
Jardim,Zona Rural,16,1
Jardim,Zona Rural,17,2
Jardim,Zona Rural,18,2
Jardim,Zona Rural,19,1
Jardim,Zona Rural,21,1
Jardim,Zona Rural,22,1
Jardim,Zona Rural,23,3
Jati,Centro,0,1
Jati,Centro,23,1
Jijoca,Centro,5,1
Jijoca,Centro,6,1
Jijoca,Centro,17,2
Jijoca,Conjunto Santa Luzia,20,1
Jijoca,Cruzeiro Brandão,1,1
Jijoca,Cruzeiro Brandão,4,1
Jijoca,Cruzeiro Brandão,6,1
Jijoca,Cruzeiro Brandão,7,1
Jijoca,Cruzeiro Do Brandão,2,1
Jijoca,Córrego do Urubu,23,1
Jijoca,Jericoacoara,5,1
Jijoca,Jericoacoara,6,2
Jijoca,Jericoacoara,17,1
Jijoca,Vila Jeri,6,1
Jijoca,Vila de Jericoacoara,3,1
Jijoca,Vila de Jericoacoara,14,1
Jijoca,Vila de Jericoacoara,20,2
Jijoca,Zona Rural,6,1
Jijoca De Jericoacoara,Centro,3,1
Jijoca De Jericoacoara,Centro,22,1
Jijoca De Jericoacoara,Cruzeiro,2,1
Jijoca De Jericoacoara,Cruzeiro Brandão,2,1
Jijoca De Jericoacoara,Vila de Jericoacoara,19,1
Jijoca De Jericoacoara,Zona Rural,0,1
Jijoca de Jericoacoara,Centro,0,3
Jijoca de Jericoacoara,Centro,1,1
Jijoca de Jericoacoara,Centro,2,2
Jijoca de Jericoacoara,Centro,5,2
Jijoca de Jericoacoara,Centro,7,1
Jijoca de Jericoacoara,Centro,12,1
Jijoca de Jericoacoara,Centro,13,1
Jijoca de Jericoacoara,Centro,16,2
Jijoca de Jericoacoara,Centro,19,1
Jijoca de Jericoacoara,Centro,21,1
Jijoca de Jericoacoara,Corrêgo III,3,2
Jijoca de Jericoacoara,Cruzeiro,12,1
Jijoca de Jericoacoara,Cruzeiro,17,1
Jijoca de Jericoacoara,Cruzeiro Brandão,18,1
Jijoca de Jericoacoara,Cruzeiro Brandão,23,1
Jijoca de Jericoacoara,Cruzeiro do Brandão,1,1
Jijoca de Jericoacoara,Córrego Perdido,5,1
Jijoca de Jericoacoara,Córrego da Forquilha 2,2,1
Jijoca de Jericoacoara,Jericoacara,18,1
Jijoca de Jericoacoara,Jericoacoara,14,1
Jijoca de Jericoacoara,Jericoacoara,17,1
Jijoca de Jericoacoara,Jericoacoara,19,1
Jijoca de Jericoacoara,Jijoca,1,1
Jijoca de Jericoacoara,Jijoca,19,1
Jijoca de Jericoacoara,Jijoca de Jericoacoara,3,1
Jijoca de Jericoacoara,Vila Jeri,4,1
Jijoca de Jericoacoara,Vila Jeri,5,1
Jijoca de Jericoacoara,Vila Jeri,9,1
Jijoca de Jericoacoara,Vila de Jericoacoara,0,1
Jijoca de Jericoacoara,Zona Rural,5,2
Jijoca de Jericoacoara,Zona Rural,13,2
Jijoca de Jericoacoara,Zona Rural,15,1
Jijoca de Jericoacoara,Zona Rural,16,1
Juazeiro Do Norte,Aeroporto,21,1
Juazeiro Do Norte,Antônio Vieira,2,1
Juazeiro Do Norte,Antônio Vieira,10,1
Juazeiro Do Norte,Betolândia,0,1
Juazeiro Do Norte,Betolândia,18,1
Juazeiro Do Norte,Betolândia,20,2
Juazeiro Do Norte,Carité,18,1
Juazeiro Do Norte,Centro,17,1
Juazeiro Do Norte,Centro,21,2
Juazeiro Do Norte,Frei Damião,0,1
Juazeiro Do Norte,Frei Damião,15,1
Juazeiro Do Norte,Frei Damião,21,1
Juazeiro Do Norte,Frei Damião,22,1
Juazeiro Do Norte,Frei Damião,23,1
Juazeiro Do Norte,Jardim Gonzaga,11,1
Juazeiro Do Norte,Jardim Gonzaga,17,1
Juazeiro Do Norte,Jardim Gonzaga,21,1
Juazeiro Do Norte,Jardim Gonzaga,22,1
Juazeiro Do Norte,Joao Cabral,0,1
Juazeiro Do Norte,Joao Cabral,12,1
Juazeiro Do Norte,Joao Cabral,18,1
Juazeiro Do Norte,José Geraldo Da Cruz,2,1
Juazeiro Do Norte,José Geraldo Da Cruz,21,1
Juazeiro Do Norte,José Geraldo Da Cruz,23,1
Juazeiro Do Norte,João Cabra,22,1
Juazeiro Do Norte,João Cabral,0,1
Juazeiro Do Norte,João Cabral,2,1
Juazeiro Do Norte,João Cabral,4,1
Juazeiro Do Norte,João Cabral,16,1
Juazeiro Do Norte,João Cabral,23,1
Juazeiro Do Norte,Juvêncio Santana,10,1
Juazeiro Do Norte,Lagoa Seca,19,1
Juazeiro Do Norte,Lagoa Seca,21,1
Juazeiro Do Norte,Leandro Bezerra,0,1
Juazeiro Do Norte,Leandro Bezerra De Meneses,23,1
Juazeiro Do Norte,Limoeiro,0,1
Juazeiro Do Norte,Novo Juazeiro,17,1
Juazeiro Do Norte,Novo Juazeiro,23,1
Juazeiro Do Norte,Pedrinhas,13,1
Juazeiro Do Norte,Pedrinhas,18,1
Juazeiro Do Norte,Pedrinhas,22,1
Juazeiro Do Norte,Pio XII,0,2
Juazeiro Do Norte,Pio XII,2,1
Juazeiro Do Norte,Pio XII,21,1
Juazeiro Do Norte,Pio XII,22,2
Juazeiro Do Norte,Pio XXII,21,1
Juazeiro Do Norte,Pio Xll,21,1
Juazeiro Do Norte,Pirajá,20,1
Juazeiro Do Norte,Pirajá,23,1
Juazeiro Do Norte,Romeirão,18,1
Juazeiro Do Norte,Romeirão,19,1
Juazeiro Do Norte,Salesianos,18,1
Juazeiro Do Norte,Salesianos,20,1
Juazeiro Do Norte,Salgadinho,22,1
Juazeiro Do Norte,Santa Teresa,0,1
Juazeiro Do Norte,Santa Teresa,22,1
Juazeiro Do Norte,Santa Tereza,0,2
Juazeiro Do Norte,Santa Tereza,17,1
Juazeiro Do Norte,Santa Tereza,18,1
Juazeiro Do Norte,Santa Tereza,20,1
Juazeiro Do Norte,Santa Tereza,21,1
Juazeiro Do Norte,Santa Tereza,23,2
Juazeiro Do Norte,"Santa Tereza, S/N",22,1
Juazeiro Do Norte,Socorro,0,1
Juazeiro Do Norte,Socorro,2,1
Juazeiro Do Norte,Socorro,22,1
Juazeiro Do Norte,São José,1,1
Juazeiro Do Norte,São José,11,1
Juazeiro Do Norte,São José,23,1
Juazeiro Do Norte,"São José, S/N",23,1
Juazeiro Do Norte,São Miguel,0,1
Juazeiro Do Norte,São Miguel,1,1
Juazeiro Do Norte,São Miguel,23,1
Juazeiro Do Norte,São Sebastião 2,13,1
Juazeiro Do Norte,São Sebastião 2,17,1
Juazeiro Do Norte,Timbaubas,16,1
Juazeiro Do Norte,Timbaubas,21,1
Juazeiro Do Norte,Timbaúbas,19,1
Juazeiro Do Norte,Tiradentes,0,2
Juazeiro Do Norte,Tiradentes,22,1
Juazeiro Do Norte,Tiradentes,23,1
Juazeiro Do Norte,Triângulo,0,1
Juazeiro Do Norte,Triângulo,12,1
Juazeiro Do Norte,Triângulo,16,1
Juazeiro Do Norte,Triângulo,17,1
Juazeiro Do Norte,Triângulo,18,1
Juazeiro Do Norte,Triângulo,19,1
Juazeiro Do Norte,Triângulo,22,2
Juazeiro Do Norte,Vila Fátima,0,1
Juazeiro Do Norte,Vila Fátima,17,1
Juazeiro Do Norte,Vila Real,0,1
Juazeiro Do Norte,Vila Três Marias,23,1
Juazeiro do Norte,Aeroporto,0,2
Juazeiro do Norte,Aeroporto,3,1
Juazeiro do Norte,Aeroporto,5,1
Juazeiro do Norte,Aeroporto,12,1
Juazeiro do Norte,Aeroporto,13,1
Juazeiro do Norte,Aeroporto,14,1
Juazeiro do Norte,Aeroporto,17,1
Juazeiro do Norte,Aeroporto,19,1
Juazeiro do Norte,Aeroporto,23,2
Juazeiro do Norte,Antônio Vieira,0,2
Juazeiro do Norte,Antônio Vieira,12,2
Juazeiro do Norte,Antônio Vieira,22,1
Juazeiro do Norte,Bairro Horto,1,1
Juazeiro do Norte,Betolandia,0,1
Juazeiro do Norte,Betolandia,15,1
Juazeiro do Norte,Betolandia,18,1
Juazeiro do Norte,Betolandia,21,1
Juazeiro do Norte,Betolândia,0,2
Juazeiro do Norte,Betolândia,16,1
Juazeiro do Norte,Betolândia,17,1
Juazeiro do Norte,Betolândia,23,2
Juazeiro do Norte,Brejo Seco,0,1
Juazeiro do Norte,Brejo Seco,1,1
Juazeiro do Norte,Brejo Seco,5,1
Juazeiro do Norte,Brejo Seco,10,1
Juazeiro do Norte,Campo Alegre,20,2
Juazeiro do Norte,Campo Alegre,22,1
Juazeiro do Norte,Campo Alegre,23,4
Juazeiro do Norte,Campo alegre,22,1
Juazeiro do Norte,Casas Populares,2,1
Juazeiro do Norte,Cento,20,1
Juazeiro do Norte,Centro,1,1
Juazeiro do Norte,Centro,3,1
Juazeiro do Norte,Centro,11,1
Juazeiro do Norte,Centro,16,2
Juazeiro do Norte,Centro,18,5
Juazeiro do Norte,Centro,19,1
Juazeiro do Norte,Centro,20,1
Juazeiro do Norte,Centro,21,2
Juazeiro do Norte,Centro,22,4
Juazeiro do Norte,Centro,23,4
Juazeiro do Norte,Cidade Universitária,13,1
Juazeiro do Norte,Conjunto Padre Cicero,1,1
Juazeiro do Norte,Distrito Industrial,0,1
Juazeiro do Norte,Franciscano,21,1
Juazeiro do Norte,Franciscano,23,1
Juazeiro do Norte,Franciscanos,0,1
Juazeiro do Norte,Franciscanos,1,1
Juazeiro do Norte,Franciscanos,13,1
Juazeiro do Norte,Franciscanos,16,1
Juazeiro do Norte,Franciscanos,22,2
Juazeiro do Norte,Franciscanos,23,2
Juazeiro do Norte,Frei Damião,0,4
Juazeiro do Norte,Frei Damião,3,1
Juazeiro do Norte,Frei Damião,12,1
Juazeiro do Norte,Frei Damião,13,1
Juazeiro do Norte,Frei Damião,15,1
Juazeiro do Norte,Frei Damião,16,2
Juazeiro do Norte,Frei Damião,17,3
Juazeiro do Norte,Frei Damião,18,2
Juazeiro do Norte,Frei Damião,19,1
Juazeiro do Norte,Frei Damião,20,1
Juazeiro do Norte,Frei Damião,22,1
Juazeiro do Norte,Frei Damião,23,5
Juazeiro do Norte,Horto,12,1
Juazeiro do Norte,Horto,14,1
Juazeiro do Norte,Horto,23,1
Juazeiro do Norte,Jardim Gonzaga,0,4
Juazeiro do Norte,Jardim Gonzaga,3,1
Juazeiro do Norte,Jardim Gonzaga,11,1
Juazeiro do Norte,Jardim Gonzaga,12,1
Juazeiro do Norte,Jardim Gonzaga,14,1
Juazeiro do Norte,Jardim Gonzaga,16,2
Juazeiro do Norte,Jardim Gonzaga,17,1
Juazeiro do Norte,Jardim Gonzaga,18,1
Juazeiro do Norte,Jardim Gonzaga,22,5
Juazeiro do Norte,Jardim Gonzaga,23,3
Juazeiro do Norte,José Geraldo da Cruz,0,2
Juazeiro do Norte,José Geraldo da Cruz,1,1
Juazeiro do Norte,José Geraldo da Cruz,10,1
Juazeiro do Norte,José Geraldo da Cruz,13,1
Juazeiro do Norte,José Geraldo da Cruz,23,2
Juazeiro do Norte,João Cabral,0,4
Juazeiro do Norte,João Cabral,1,1
Juazeiro do Norte,João Cabral,2,1
Juazeiro do Norte,João Cabral,3,2
Juazeiro do Norte,João Cabral,4,1
Juazeiro do Norte,João Cabral,11,4
Juazeiro do Norte,João Cabral,12,1
Juazeiro do Norte,João Cabral,17,3
Juazeiro do Norte,João Cabral,19,1
Juazeiro do Norte,João Cabral,20,1
Juazeiro do Norte,João Cabral,21,6
Juazeiro do Norte,João Cabral,22,3
Juazeiro do Norte,João Cabral,23,3
Juazeiro do Norte,Juvêncio Santana,1,1
Juazeiro do Norte,Juvêncio Santana,18,1
Juazeiro do Norte,Juvêncio Santana,21,1
Juazeiro do Norte,Lagoa Seca,2,1
Juazeiro do Norte,Lagoa Seca,3,1
Juazeiro do Norte,Lagoa Seca,5,1
Juazeiro do Norte,Lagoa Seca,12,1
Juazeiro do Norte,Lagoa Seca,16,1
Juazeiro do Norte,Lagoa Seca,23,1
Juazeiro do Norte,Lagoa seca,2,1
Juazeiro do Norte,Limoeiro,0,1
Juazeiro do Norte,Limoeiro,13,1
Juazeiro do Norte,Limoeiro,15,1
Juazeiro do Norte,Limoeiro,21,1
Juazeiro do Norte,Limoeiro,22,1
Juazeiro do Norte,Matriz,12,1
Juazeiro do Norte,Muriti,17,1
Juazeiro do Norte,Novo Juazeiro,2,2
Juazeiro do Norte,Oásis,23,1
Juazeiro do Norte,Palmeirinha,15,1
Juazeiro do Norte,Pedrinas,19,1
Juazeiro do Norte,Pedrinhas,11,2
Juazeiro do Norte,Pedrinhas,12,1
Juazeiro do Norte,Pedrinhas,13,1
Juazeiro do Norte,Pedrinhas,16,1
Juazeiro do Norte,Pedrinhas,17,1
Juazeiro do Norte,Pedrinhas,20,2
Juazeiro do Norte,Pedrinhas,22,1
Juazeiro do Norte,Pio XII,0,1
Juazeiro do Norte,Pio XII,1,1
Juazeiro do Norte,Pio XII,2,2
Juazeiro do Norte,Pio XII,3,1
Juazeiro do Norte,Pio XII,13,1
Juazeiro do Norte,Pio XII,14,1
Juazeiro do Norte,Pio XII,20,1
Juazeiro do Norte,Pio XII,21,1
Juazeiro do Norte,Pio XII,22,1
Juazeiro do Norte,Pio XII,23,2
Juazeiro do Norte,Piraja,21,2
Juazeiro do Norte,Pirajá,0,1
Juazeiro do Norte,Pirajá,10,2
Juazeiro do Norte,Pirajá,18,2
Juazeiro do Norte,Pirajá,21,1
Juazeiro do Norte,Pirajá,22,1
Juazeiro do Norte,Pirajá,23,1
Juazeiro do Norte,Romeirão,0,1
Juazeiro do Norte,Romeirão,1,5
Juazeiro do Norte,Romeirão,12,2
Juazeiro do Norte,Romeirão,14,2
Juazeiro do Norte,Romeirão,15,1
Juazeiro do Norte,Romeirão,16,1
Juazeiro do Norte,Romeirão,18,2
Juazeiro do Norte,Romeirão,22,1
Juazeiro do Norte,Salesiano,2,1
Juazeiro do Norte,Salesiano,13,1
Juazeiro do Norte,Salesiano,18,1
Juazeiro do Norte,Salesiano,22,3
Juazeiro do Norte,Salesianos,14,1
Juazeiro do Norte,Salesianos,16,1
Juazeiro do Norte,Salesianos,18,2
Juazeiro do Norte,Salgadinho,1,1
Juazeiro do Norte,Santa Tereza,0,1
Juazeiro do Norte,Santa Tereza,1,2
Juazeiro do Norte,Santa Tereza,4,1
Juazeiro do Norte,Santa Tereza,8,1
Juazeiro do Norte,Santa Tereza,12,3
Juazeiro do Norte,Santa Tereza,15,1
Juazeiro do Norte,Santa Tereza,17,1
Juazeiro do Norte,Santa Tereza,18,2
Juazeiro do Norte,Santa Tereza,19,1
Juazeiro do Norte,Santa Tereza,20,2
Juazeiro do Norte,Santa Tereza,21,1
Juazeiro do Norte,Santa Tereza,22,7
Juazeiro do Norte,Santa Tereza,23,4
Juazeiro do Norte,Santa Terezinha,2,1
Juazeiro do Norte,Santo Antônio,3,1
Juazeiro do Norte,Santo Antônio,5,1
Juazeiro do Norte,Santo Antônio,15,1
Juazeiro do Norte,Santo Antônio,19,1
Juazeiro do Norte,Santo Antônio,22,1
Juazeiro do Norte,Santo Antônio,23,1
Juazeiro do Norte,Slagadinho,0,1
Juazeiro do Norte,Socorro,1,1
Juazeiro do Norte,Socorro,9,1
Juazeiro do Norte,Socorro,21,1
Juazeiro do Norte,Socorro,23,1
Juazeiro do Norte,São José,0,3
Juazeiro do Norte,São José,2,2
Juazeiro do Norte,São José,4,1
Juazeiro do Norte,São José,16,1
Juazeiro do Norte,São José,17,1
Juazeiro do Norte,São José,20,1
Juazeiro do Norte,São José,21,1
Juazeiro do Norte,São José,22,1
Juazeiro do Norte,São Miguel,11,1
Juazeiro do Norte,São Miguel,18,1
Juazeiro do Norte,São Miguel,23,1
Juazeiro do Norte,Timbauba,21,1
Juazeiro do Norte,Timbauba,22,1
Juazeiro do Norte,Timbaubas,0,1
Juazeiro do Norte,Timbaubas,22,2
Juazeiro do Norte,Timbaúba,18,1
Juazeiro do Norte,Timbaúba,21,1
Juazeiro do Norte,Timbaúba,23,1
Juazeiro do Norte,Timbaúbas,2,2
Juazeiro do Norte,Timbaúbas,21,1
Juazeiro do Norte,Timbaúbas,23,3
Juazeiro do Norte,Tiradentes,1,2
Juazeiro do Norte,Tiradentes,2,1
Juazeiro do Norte,Tiradentes,13,1
Juazeiro do Norte,Tiradentes,15,1
Juazeiro do Norte,Tiradentes,16,2
Juazeiro do Norte,Tiradentes,17,1
Juazeiro do Norte,Tiradentes,21,1
Juazeiro do Norte,Tiradentes,23,3
Juazeiro do Norte,Triangulo,1,3
Juazeiro do Norte,Triangulo,20,1
Juazeiro do Norte,Triangulo,23,2
Juazeiro do Norte,Trinângulo,20,1
Juazeiro do Norte,Trinângulo,22,1
Juazeiro do Norte,Triângulo,0,2
Juazeiro do Norte,Triângulo,1,4
Juazeiro do Norte,Triângulo,2,1
Juazeiro do Norte,Triângulo,4,1
Juazeiro do Norte,Triângulo,11,1
Juazeiro do Norte,Triângulo,13,2
Juazeiro do Norte,Triângulo,16,1
Juazeiro do Norte,Triângulo,17,3
Juazeiro do Norte,Triângulo,18,2
Juazeiro do Norte,Triângulo,19,2
Juazeiro do Norte,Triângulo,21,2
Juazeiro do Norte,Triângulo,22,3
Juazeiro do Norte,Triângulo,23,4
Juazeiro do Norte,Triêngulo,18,1
Juazeiro do Norte,Vila 3 Marias,22,1
Juazeiro do Norte,Vila Carite,19,1
Juazeiro do Norte,Vila Fátima,0,1
Juazeiro do Norte,Vila Nova,0,1
Juazeiro do Norte,Vila Nova,16,1
Juazeiro do Norte,Vila Nova,17,1
Juazeiro do Norte,Vila Padre Cicero,22,1
Juazeiro do Norte,Vila Real,1,1
Juazeiro do Norte,Vila Real,3,1
Juazeiro do Norte,Vila Real II,20,1
Juazeiro do Norte,Vila Três Maria,2,1
Juazeiro do Norte,Vila Três Maria,3,1
Juazeiro do Norte,Vila Três Marias,2,1
Juazeiro do Norte,Vila Três Marias,20,1
Juazeiro do Norte,Vila Três Marias,22,1
Juazeiro do Norte,Vila Três Marias,23,2
Juazeiro do Norte,Vula  Fátima,21,1
Juazeiro do Norte,Zona Rural,12,1
Jucás,Zona Rural,22,1
Lagoinha,Pedrinhas,12,1
Lavras Da Mangabeira,Além Rio,6,1
Lavras Da Mangabeira,Amanuituba,11,1
Lavras Da Mangabeira,Centro,3,1
Lavras Da Mangabeira,Centro,13,1
Lavras Da Mangabeira,Quatro Bocas,19,1
Lavras Da Mangabeira,Quintáius,17,1
Lavras Da Mangabeira,Quitaius,23,1
Lavras Da Mangabeira,Sítio Carnaubal,23,1
Lavras Da Mangabeira,Zona Rural,3,1
Lavras Da Mangabeira,Zona Rural,9,1
Lavras Da Mangabeira,Zona Rural,15,1
Lavras da Mangabeira,Alto da Repetidora,4,1
Lavras da Mangabeira,Além Rio,23,1
Lavras da Mangabeira,Bela Vista,2,1
Lavras da Mangabeira,Buraco da Gia,11,1
Lavras da Mangabeira,Caixa D'Agua,1,1
Lavras da Mangabeira,Caixa D’água,21,1
Lavras da Mangabeira,Caixa-d’água,12,1
Lavras da Mangabeira,Caiçola,0,1
Lavras da Mangabeira,Cel. Augusto Lima,12,1
Lavras da Mangabeira,Centro,0,1
Lavras da Mangabeira,Centro,1,1
Lavras da Mangabeira,Centro,2,1
Lavras da Mangabeira,Cruzeiro,1,1
Lavras da Mangabeira,Cruzeiro,2,1
Lavras da Mangabeira,Cruzeiro,10,1
Lavras da Mangabeira,Cruzeiro,14,1
