cidade,bairro,year,month,month_name,count
Novo Oriente,,2025,6,Junho,2
Novo Oriente,,2025,8,Agosto,3
Novo Oriente,,2025,9,Setembro,2
Novo Oriente,,2025,10,Outubro,1
Ocara,,2022,2,Fevereiro,1
Ocara,,2022,3,Março,1
Ocara,,2022,4,Abril,1
Ocara,,2022,6,Junho,1
Ocara,,2022,7,Julho,1
Ocara,,2023,9,Setembro,2
Ocara,,2023,11,Novembro,1
Ocara,,2023,12,Dezembro,1
Ocara,,2024,5,Maio,1
Ocara,,2024,8,Agosto,2
Ocara,,2024,10,Outubro,1
Ocara,,2025,3,Março,1
Orós,,2022,8,Agosto,1
Orós,,2022,9,Setembro,2
Orós,,2023,3,Março,1
Orós,,2023,10,Outubro,1
Orós,,2023,12,Dezembro,2
Orós,,2024,1,Janeiro,2
Orós,,2024,4,Abril,3
Orós,,2024,8,Agosto,1
Orós,,2024,10,Outubro,2
Orós,,2024,11,Novembro,1
Orós,,2024,12,Dezembro,1
Orós,,2025,1,Janeiro,1
Pacajus,,2022,1,Janeiro,4
Pacajus,,2022,2,Fevereiro,3
Pacajus,,2022,4,Abril,7
Pacajus,,2022,5,Maio,1
Pacajus,,2022,6,Junho,3
Pacajus,,2022,7,Julho,1
Pacajus,,2022,8,Agosto,5
Pacajus,,2022,9,Setembro,4
Pacajus,,2022,10,Outubro,4
Pacajus,,2022,11,Novembro,1
Pacajus,,2023,1,Janeiro,4
Pacajus,,2023,2,Fevereiro,2
Pacajus,,2023,3,Março,6
Pacajus,,2023,4,Abril,2
Pacajus,,2023,5,Maio,3
Pacajus,,2023,6,Junho,2
Pacajus,,2023,7,Julho,3
Pacajus,,2023,8,Agosto,5
Pacajus,,2023,9,Setembro,1
Pacajus,,2023,10,Outubro,3
Pacajus,,2023,11,Novembro,2
Pacajus,,2023,12,Dezembro,3
Pacajus,,2024,1,Janeiro,2
Pacajus,,2024,2,Fevereiro,4
Pacajus,,2024,3,Março,3
Pacajus,,2024,4,Abril,3
Pacajus,,2024,5,Maio,4
Pacajus,,2024,6,Junho,2
Pacajus,,2024,7,Julho,4
Pacajus,,2024,8,Agosto,3
Pacajus,,2024,9,Setembro,2
Pacajus,,2024,10,Outubro,1
Pacajus,,2024,11,Novembro,5
Pacajus,,2024,12,Dezembro,3
Pacajus,,2025,1,Janeiro,1
Pacajus,,2025,2,Fevereiro,3
Pacajus,,2025,3,Março,2
Pacajus,,2025,4,Abril,1
Pacajus,,2025,5,Maio,4
Pacajus,,2025,6,Junho,4
Pacajus,,2025,7,Julho,6
Pacajus,,2025,8,Agosto,1
Pacajus,,2025,9,Setembro,1
Pacajus,,2025,10,Outubro,5
Pacajus,,2025,11,Novembro,2
Pacajus,,2025,12,Dezembro,2
Pacajus,,2026,1,Janeiro,2
Pacatuba,,2022,1,Janeiro,3
Pacatuba,,2022,2,Fevereiro,3
Pacatuba,,2022,3,Março,4
Pacatuba,,2022,4,Abril,2
Pacatuba,,2022,5,Maio,3
Pacatuba,,2022,6,Junho,3
Pacatuba,,2022,7,Julho,1
Pacatuba,,2022,8,Agosto,1
Pacatuba,,2022,9,Setembro,2
Pacatuba,,2022,10,Outubro,4
Pacatuba,,2022,11,Novembro,5
Pacatuba,,2022,12,Dezembro,2
Pacatuba,,2023,1,Janeiro,5
Pacatuba,,2023,2,Fevereiro,9
Pacatuba,,2023,3,Março,3
Pacatuba,,2023,4,Abril,8
Pacatuba,,2023,5,Maio,4
Pacatuba,,2023,6,Junho,1
Pacatuba,,2023,7,Julho,7
Pacatuba,,2023,8,Agosto,3
Pacatuba,,2023,9,Setembro,3
Pacatuba,,2023,10,Outubro,6
Pacatuba,,2023,11,Novembro,3
Pacatuba,,2023,12,Dezembro,5
Pacatuba,,2024,1,Janeiro,4
Pacatuba,,2024,2,Fevereiro,4
Pacatuba,,2024,3,Março,3
Pacatuba,,2024,4,Abril,3
Pacatuba,,2024,5,Maio,7
Pacatuba,,2024,6,Junho,5
Pacatuba,,2024,7,Julho,5
Pacatuba,,2024,8,Agosto,1
Pacatuba,,2024,9,Setembro,6
Pacatuba,,2024,10,Outubro,1
Pacatuba,,2024,11,Novembro,3
Pacatuba,,2024,12,Dezembro,7
Pacatuba,,2025,1,Janeiro,1
Pacatuba,,2025,2,Fevereiro,3
Pacatuba,,2025,3,Março,4
Pacatuba,,2025,4,Abril,6
Pacatuba,,2025,5,Maio,6
Pacatuba,,2025,6,Junho,3
Pacatuba,,2025,7,Julho,7
Pacatuba,,2025,8,Agosto,6
Pacatuba,,2025,9,Setembro,7
Pacatuba,,2025,10,Outubro,7
Pacatuba,,2025,11,Novembro,8
Pacatuba,,2025,12,Dezembro,6
Pacoti,,2022,10,Outubro,1
Pacoti,,2022,11,Novembro,1
Pacoti,,2023,1,Janeiro,1
Pacoti,,2023,2,Fevereiro,2
Pacoti,,2023,6,Junho,1
Pacoti,,2023,10,Outubro,1
Pacoti,,2024,2,Fevereiro,1
Pacoti,,2025,3,Março,1
Pacujá,,2023,2,Fevereiro,1
Pacujá,,2025,11,Novembro,1
Palhano,,2022,4,Abril,1
Palhano,,2022,6,Junho,1
Palhano,,2022,10,Outubro,1
Palhano,,2023,9,Setembro,1
Palhano,,2024,5,Maio,1
Palmácia,,2022,1,Janeiro,1
Palmácia,,2022,5,Maio,1
Palmácia,,2022,8,Agosto,1
Palmácia,,2022,11,Novembro,1
Palmácia,,2022,12,Dezembro,1
Palmácia,,2023,5,Maio,1
Palmácia,,2024,2,Fevereiro,2
Palmácia,,2024,9,Setembro,1
Palmácia,,2025,3,Março,1
Palmácia,,2025,10,Outubro,1
Paracuru,,2022,3,Março,1
Paracuru,,2022,4,Abril,1
Paracuru,,2022,5,Maio,1
Paracuru,,2022,6,Junho,2
Paracuru,,2022,7,Julho,1
Paracuru,,2022,8,Agosto,3
Paracuru,,2022,9,Setembro,2
Paracuru,,2022,12,Dezembro,4
Paracuru,,2023,1,Janeiro,2
Paracuru,,2023,3,Março,2
Paracuru,,2023,5,Maio,2
Paracuru,,2023,6,Junho,2
Paracuru,,2023,7,Julho,1
Paracuru,,2023,8,Agosto,1
Paracuru,,2023,9,Setembro,4
Paracuru,,2023,10,Outubro,1
Paracuru,,2023,12,Dezembro,1
Paracuru,,2024,1,Janeiro,4
Paracuru,,2024,3,Março,1
Paracuru,,2024,4,Abril,1
Paracuru,,2024,5,Maio,3
Paracuru,,2024,6,Junho,2
Paracuru,,2024,7,Julho,4
Paracuru,,2024,8,Agosto,6
Paracuru,,2024,9,Setembro,1
Paracuru,,2024,10,Outubro,2
Paracuru,,2024,11,Novembro,2
Paracuru,,2025,1,Janeiro,2
Paracuru,,2025,3,Março,1
Paracuru,,2025,4,Abril,1
Paracuru,,2025,5,Maio,3
Paracuru,,2025,6,Junho,2
Paracuru,,2025,7,Julho,2
Paracuru,,2025,8,Agosto,1
Paracuru,,2025,9,Setembro,2
Paracuru,,2025,10,Outubro,4
Paracuru,,2025,11,Novembro,1
Paracuru,,2025,12,Dezembro,1
Paraipaba,,2022,2,Fevereiro,2
Paraipaba,,2022,8,Agosto,1
Paraipaba,,2022,10,Outubro,3
Paraipaba,,2023,1,Janeiro,2
Paraipaba,,2023,2,Fevereiro,1
Paraipaba,,2023,4,Abril,1
Paraipaba,,2023,6,Junho,1
Paraipaba,,2023,9,Setembro,2
Paraipaba,,2023,10,Outubro,1
Paraipaba,,2023,11,Novembro,2
Paraipaba,,2023,12,Dezembro,4
Paraipaba,,2024,2,Fevereiro,4
Paraipaba,,2024,3,Março,2
Paraipaba,,2024,4,Abril,1
Paraipaba,,2024,6,Junho,1
Paraipaba,,2024,7,Julho,1
Paraipaba,,2024,10,Outubro,2
Paraipaba,,2024,12,Dezembro,1
Paraipaba,,2025,1,Janeiro,2
Paraipaba,,2025,3,Março,1
Paraipaba,,2025,4,Abril,1
Paraipaba,,2025,5,Maio,1
Paraipaba,,2025,6,Junho,1
Paraipaba,,2025,8,Agosto,3
Paraipaba,,2025,9,Setembro,1
Paraipaba,,2025,10,Outubro,2
Paraipaba,,2025,11,Novembro,1
Paraipaba,,2025,12,Dezembro,1
Parambu,,2022,8,Agosto,1
Parambu,,2022,9,Setembro,1
Parambu,,2023,3,Março,1
Parambu,,2023,4,Abril,1
Parambu,,2023,8,Agosto,2
Parambu,,2024,4,Abril,1
Parambu,,2024,5,Maio,1
Parambu,,2024,7,Julho,1
Parambu,,2025,2,Fevereiro,1
Parambu,,2025,5,Maio,2
Parambu,,2025,10,Outubro,2
Paramoti,,2022,5,Maio,2
Paramoti,,2022,6,Junho,1
Paramoti,,2022,8,Agosto,1
Paramoti,,2022,10,Outubro,1
Paramoti,,2023,2,Fevereiro,1
Paramoti,,2023,3,Março,1
Paramoti,,2023,6,Junho,3
Paramoti,,2023,8,Agosto,1
Paramoti,,2023,10,Outubro,1
Paramoti,,2023,11,Novembro,1
Paramoti,,2023,12,Dezembro,1
Paramoti,,2024,1,Janeiro,2
Paramoti,,2024,4,Abril,1
Paramoti,,2024,6,Junho,1
Paramoti,,2025,6,Junho,1
Paramoti,,2025,11,Novembro,1
Pedra Branca,,2022,1,Janeiro,1
Pedra Branca,,2022,5,Maio,1
Pedra Branca,,2022,7,Julho,1
Pedra Branca,,2022,9,Setembro,4
Pedra Branca,,2022,10,Outubro,2
Pedra Branca,,2022,11,Novembro,3
Pedra Branca,,2022,12,Dezembro,2
Pedra Branca,,2023,2,Fevereiro,1
Pedra Branca,,2023,5,Maio,2
Pedra Branca,,2023,8,Agosto,2
Pedra Branca,,2023,9,Setembro,1
Pedra Branca,,2023,10,Outubro,1
Pedra Branca,,2023,11,Novembro,2
Pedra Branca,,2024,1,Janeiro,3
Pedra Branca,,2024,2,Fevereiro,2
Pedra Branca,,2024,5,Maio,2
Pedra Branca,,2024,6,Junho,1
Pedra Branca,,2024,8,Agosto,1
Pedra Branca,,2024,9,Setembro,3
Pedra Branca,,2024,10,Outubro,2
Pedra Branca,,2024,11,Novembro,2
Pedra Branca,,2024,12,Dezembro,3
Pedra Branca,,2025,2,Fevereiro,2
Pedra Branca,,2025,3,Março,1
Pedra Branca,,2025,4,Abril,1
Pedra Branca,,2025,9,Setembro,1
Pedra Branca,,2025,10,Outubro,1
Pedra Branca,,2025,11,Novembro,3
Pedra Branca,,2025,12,Dezembro,1
Penaforte,,2023,3,Março,1
Penaforte,,2023,12,Dezembro,1
Penaforte,,2024,2,Fevereiro,1
Penaforte,,2024,4,Abril,1
Penaforte,,2024,5,Maio,1
Penaforte,,2024,8,Agosto,1
Pentecoste,,2022,1,Janeiro,3
Pentecoste,,2022,2,Fevereiro,1
Pentecoste,,2022,3,Março,1
Pentecoste,,2022,4,Abril,2
Pentecoste,,2022,5,Maio,1
Pentecoste,,2022,8,Agosto,1
Pentecoste,,2022,9,Setembro,3
Pentecoste,,2022,11,Novembro,1
Pentecoste,,2022,12,Dezembro,1
Pentecoste,,2023,1,Janeiro,2
Pentecoste,,2023,2,Fevereiro,1
Pentecoste,,2023,3,Março,1
Pentecoste,,2023,4,Abril,6
Pentecoste,,2023,5,Maio,1
Pentecoste,,2023,7,Julho,3
Pentecoste,,2023,8,Agosto,4
Pentecoste,,2023,9,Setembro,2
Pentecoste,,2023,10,Outubro,1
Pentecoste,,2024,1,Janeiro,1
Pentecoste,,2024,2,Fevereiro,1
Pentecoste,,2024,3,Março,3
Pentecoste,,2024,4,Abril,1
Pentecoste,,2024,5,Maio,5
Pentecoste,,2024,6,Junho,4
Pentecoste,,2024,8,Agosto,1
Pentecoste,,2024,9,Setembro,1
Pentecoste,,2024,10,Outubro,2
Pentecoste,,2024,11,Novembro,4
Pentecoste,,2024,12,Dezembro,2
Pentecoste,,2025,1,Janeiro,3
Pentecoste,,2025,2,Fevereiro,1
Pentecoste,,2025,3,Março,2
Pentecoste,,2025,5,Maio,2
Pentecoste,,2025,7,Julho,5
Pentecoste,,2025,9,Setembro,1
Pentecoste,,2025,10,Outubro,3
Pentecoste,,2025,12,Dezembro,1
Pereiro,,2022,6,Junho,1
Pereiro,,2023,2,Fevereiro,1
Pereiro,,2023,4,Abril,1
Pereiro,,2023,6,Junho,1
Pereiro,,2023,9,Setembro,1
Pereiro,,2024,1,Janeiro,2
Pereiro,,2024,3,Março,1
Pereiro,,2024,6,Junho,1
Pereiro,,2025,2,Fevereiro,2
Pereiro,,2025,10,Outubro,1
Pindoretama,,2022,1,Janeiro,1
Pindoretama,,2022,2,Fevereiro,1
Pindoretama,,2022,3,Março,3
Pindoretama,,2022,7,Julho,3
Pindoretama,,2022,8,Agosto,1
Pindoretama,,2022,10,Outubro,1
Pindoretama,,2022,11,Novembro,1
Pindoretama,,2023,3,Março,1
Pindoretama,,2023,5,Maio,1
Pindoretama,,2023,8,Agosto,2
Pindoretama,,2023,10,Outubro,3
Pindoretama,,2023,11,Novembro,2
Pindoretama,,2024,1,Janeiro,1
Pindoretama,,2024,2,Fevereiro,2
Pindoretama,,2024,6,Junho,1
Pindoretama,,2024,7,Julho,1
Pindoretama,,2025,2,Fevereiro,3
Pindoretama,,2025,3,Março,1
Pindoretama,,2025,4,Abril,1
Pindoretama,,2025,5,Maio,2
Pindoretama,,2025,8,Agosto,1
Pindoretama,,2025,9,Setembro,3
Pindoretama,,2025,10,Outubro,2
Pindoretama,,2025,12,Dezembro,1
Piquet Carneiro,,2022,4,Abril,1
Piquet Carneiro,,2023,2,Fevereiro,1
Piquet Carneiro,,2023,4,Abril,1
Piquet Carneiro,,2023,8,Agosto,1
Piquet Carneiro,,2024,2,Fevereiro,1
Piquet Carneiro,,2024,6,Junho,1
Piquet Carneiro,,2025,5,Maio,1
Piquet Carneiro,,2025,7,Julho,1
Piquet Carneiro,,2025,8,Agosto,2
Piquet Carneiro,,2025,12,Dezembro,1
Pires Ferreira,,2023,10,Outubro,1
Pires Ferreira,,2024,4,Abril,1
Pires Ferreira,,2025,11,Novembro,1
Poranga,,2022,6,Junho,2
Poranga,,2022,8,Agosto,1
Poranga,,2022,9,Setembro,2
Poranga,,2022,11,Novembro,1
Poranga,,2023,3,Março,2
Poranga,,2023,5,Maio,1
Poranga,,2023,8,Agosto,1
Poranga,,2023,11,Novembro,1
Poranga,,2024,1,Janeiro,1
Poranga,,2024,2,Fevereiro,1
Poranga,,2025,8,Agosto,1
Poranga,,2025,11,Novembro,1
Porteiras,,2022,3,Março,1
Porteiras,,2022,9,Setembro,1
Porteiras,,2023,8,Agosto,1
Porteiras,,2024,5,Maio,1
Porteiras,,2024,6,Junho,1
Porteiras,,2025,4,Abril,1
Potengi,,2022,9,Setembro,1
Potengi,,2024,8,Agosto,1
Potengi,,2024,12,Dezembro,1
Potengi,,2025,7,Julho,1
Potengi,,2025,11,Novembro,1
Potiretama,,2022,4,Abril,1
Potiretama,,2022,9,Setembro,2
Potiretama,,2024,1,Janeiro,1
Potiretama,,2024,3,Março,1
Potiretama,,2024,4,Abril,1
Potiretama,,2025,4,Abril,1
Quiterianópolis,,2022,4,Abril,1
Quiterianópolis,,2023,11,Novembro,1
Quiterianópolis,,2024,6,Junho,1
Quiterianópolis,,2024,10,Outubro,1
Quiterianópolis,,2025,1,Janeiro,2
Quiterianópolis,,2025,11,Novembro,1
Quiterianópolis,,2025,12,Dezembro,2
Quixadá,,2022,1,Janeiro,3
Quixadá,,2022,2,Fevereiro,1
Quixadá,,2022,3,Março,5
Quixadá,,2022,4,Abril,2
Quixadá,,2022,5,Maio,3
Quixadá,,2022,6,Junho,5
Quixadá,,2022,7,Julho,1
Quixadá,,2022,8,Agosto,3
Quixadá,,2022,9,Setembro,1
Quixadá,,2022,10,Outubro,3
Quixadá,,2022,11,Novembro,1
Quixadá,,2022,12,Dezembro,4
Quixadá,,2023,1,Janeiro,1
Quixadá,,2023,2,Fevereiro,3
Quixadá,,2023,3,Março,4
Quixadá,,2023,4,Abril,5
Quixadá,,2023,5,Maio,5
Quixadá,,2023,6,Junho,6
Quixadá,,2023,7,Julho,5
Quixadá,,2023,8,Agosto,1
Quixadá,,2023,9,Setembro,7
Quixadá,,2023,10,Outubro,3
Quixadá,,2023,11,Novembro,2
Quixadá,,2024,1,Janeiro,4
Quixadá,,2024,2,Fevereiro,1
Quixadá,,2024,3,Março,4
Quixadá,,2024,4,Abril,5
Quixadá,,2024,5,Maio,2
Quixadá,,2024,6,Junho,2
Quixadá,,2024,7,Julho,2
Quixadá,,2024,8,Agosto,2
Quixadá,,2024,10,Outubro,4
Quixadá,,2024,11,Novembro,1
Quixadá,,2024,12,Dezembro,1
Quixadá,,2025,3,Março,1
Quixadá,,2025,4,Abril,3
Quixadá,,2025,5,Maio,6
Quixadá,,2025,6,Junho,1
Quixadá,,2025,7,Julho,10
Quixadá,,2025,8,Agosto,2
Quixadá,,2025,9,Setembro,5
Quixadá,,2025,10,Outubro,3
Quixadá,,2025,11,Novembro,7
Quixadá,,2025,12,Dezembro,6
Quixelô,,2022,2,Fevereiro,1
Quixelô,,2022,10,Outubro,1
Quixelô,,2023,2,Fevereiro,1
Quixelô,,2023,6,Junho,1
Quixelô,,2024,3,Março,1
Quixelô,,2025,3,Março,1
Quixelô,,2025,8,Agosto,1
Quixelô,,2025,9,Setembro,1
Quixeramobim,,2022,1,Janeiro,2
Quixeramobim,,2022,5,Maio,1
Quixeramobim,,2022,11,Novembro,1
Quixeramobim,,2022,12,Dezembro,1
Quixeramobim,,2023,1,Janeiro,3
Quixeramobim,,2023,9,Setembro,1
Quixeramobim,,2023,11,Novembro,2
Quixeramobim,,2024,4,Abril,1
Quixeramobim,,2024,5,Maio,2
Quixeramobim,,2024,7,Julho,3
Quixeramobim,,2024,8,Agosto,1
Quixeramobim,,2024,11,Novembro,1
Quixeramobim,,2024,12,Dezembro,2
Quixeramobim,,2025,3,Março,1
Quixeramobim,,2025,8,Agosto,1
Quixeramobim,,2025,9,Setembro,1
Quixeramobim,,2025,10,Outubro,1
Quixeramobim,,2025,12,Dezembro,1
Quixeré,,2022,1,Janeiro,3
Quixeré,,2022,2,Fevereiro,2
Quixeré,,2022,3,Março,1
Quixeré,,2022,4,Abril,1
Quixeré,,2022,5,Maio,2
Quixeré,,2022,7,Julho,2
Quixeré,,2022,9,Setembro,1
Quixeré,,2022,10,Outubro,3
Quixeré,,2022,12,Dezembro,1
Quixeré,,2023,1,Janeiro,1
Quixeré,,2023,4,Abril,1
Quixeré,,2023,5,Maio,1
Quixeré,,2023,8,Agosto,1
Quixeré,,2023,9,Setembro,1
Quixeré,,2023,12,Dezembro,4
Quixeré,,2024,5,Maio,1
Quixeré,,2024,7,Julho,1
Quixeré,,2024,8,Agosto,1
Quixeré,,2024,10,Outubro,3
Quixeré,,2024,11,Novembro,2
Quixeré,,2024,12,Dezembro,1
Quixeré,,2025,3,Março,1
Quixeré,,2025,7,Julho,2
Quixeré,,2025,9,Setembro,1
Redenção,,2022,1,Janeiro,2
Redenção,,2022,3,Março,1
Redenção,,2022,4,Abril,1
Redenção,,2022,5,Maio,1
Redenção,,2022,6,Junho,1
Redenção,,2022,9,Setembro,1
Redenção,,2023,7,Julho,1
Redenção,,2023,8,Agosto,1
Redenção,,2023,9,Setembro,1
Redenção,,2024,1,Janeiro,3
Redenção,,2024,6,Junho,1
Redenção,,2024,11,Novembro,1
Redenção,,2025,1,Janeiro,1
Reriutaba,,2022,1,Janeiro,1
Reriutaba,,2022,9,Setembro,1
Reriutaba,,2022,11,Novembro,1
Reriutaba,,2023,6,Junho,1
Reriutaba,,2023,9,Setembro,1
Reriutaba,,2024,8,Agosto,2
Reriutaba,,2024,10,Outubro,1
Reriutaba,,2024,11,Novembro,1
Reriutaba,,2024,12,Dezembro,1
Reriutaba,,2025,3,Março,1
Reriutaba,,2025,6,Junho,1
Reriutaba,,2025,12,Dezembro,1
Russas,,2022,1,Janeiro,6
Russas,,2022,2,Fevereiro,2
Russas,,2022,3,Março,1
Russas,,2022,4,Abril,3
Russas,,2022,5,Maio,3
Russas,,2022,6,Junho,3
Russas,,2022,7,Julho,2
Russas,,2022,8,Agosto,2
Russas,,2022,9,Setembro,7
Russas,,2022,10,Outubro,1
Russas,,2022,12,Dezembro,1
Russas,,2023,1,Janeiro,3
Russas,,2023,2,Fevereiro,1
Russas,,2023,3,Março,3
Russas,,2023,4,Abril,4
Russas,,2023,5,Maio,2
Russas,,2023,6,Junho,3
Russas,,2023,7,Julho,1
Russas,,2023,8,Agosto,1
Russas,,2023,9,Setembro,3
Russas,,2023,10,Outubro,5
Russas,,2024,1,Janeiro,3
Russas,,2024,2,Fevereiro,1
Russas,,2024,4,Abril,2
Russas,,2024,5,Maio,2
Russas,,2024,6,Junho,3
Russas,,2024,8,Agosto,1
Russas,,2024,9,Setembro,1
Russas,,2024,11,Novembro,3
Russas,,2024,12,Dezembro,3
Russas,,2025,1,Janeiro,2
Russas,,2025,2,Fevereiro,2
Russas,,2025,3,Março,4
Russas,,2025,4,Abril,1
Russas,,2025,5,Maio,4
Russas,,2025,6,Junho,6
Russas,,2025,7,Julho,1
Russas,,2025,8,Agosto,1
Russas,,2025,9,Setembro,2
Russas,,2025,10,Outubro,3
Russas,,2025,11,Novembro,3
Russas,,2026,1,Janeiro,2
Saboeiro,,2022,6,Junho,1
Saboeiro,,2023,5,Maio,1
Saboeiro,,2023,6,Junho,1
Saboeiro,,2023,10,Outubro,2
Saboeiro,,2023,11,Novembro,1
Saboeiro,,2024,1,Janeiro,2
Saboeiro,,2024,5,Maio,1
Saboeiro,,2024,6,Junho,1
Saboeiro,,2024,7,Julho,1
Saboeiro,,2024,9,Setembro,1
Saboeiro,,2024,10,Outubro,1
Saboeiro,,2025,10,Outubro,2
Salitre,,2022,6,Junho,1
Salitre,,2022,8,Agosto,1
Salitre,,2022,12,Dezembro,1
Salitre,,2023,1,Janeiro,1
Salitre,,2023,7,Julho,1
Salitre,,2023,10,Outubro,1
Salitre,,2023,11,Novembro,1
Salitre,,2024,4,Abril,1
Salitre,,2024,6,Junho,1
Salitre,,2024,8,Agosto,1
Salitre,,2025,4,Abril,1
Salitre,,2025,5,Maio,1
Salitre,,2025,7,Julho,1
Salitre,,2025,8,Agosto,1
Salitre,,2025,9,Setembro,2
Salitre,,2025,10,Outubro,2
Santa Quitéria,,2022,2,Fevereiro,1
Santa Quitéria,,2022,9,Setembro,2
Santa Quitéria,,2022,11,Novembro,1
Santa Quitéria,,2023,1,Janeiro,1
Santa Quitéria,,2023,3,Março,1
Santa Quitéria,,2023,11,Novembro,3
Santa Quitéria,,2023,12,Dezembro,1
Santa Quitéria,,2024,3,Março,1
Santa Quitéria,,2024,4,Abril,2
Santa Quitéria,,2024,5,Maio,1
Santa Quitéria,,2024,6,Junho,2
Santa Quitéria,,2024,8,Agosto,1
Santa Quitéria,,2024,10,Outubro,1
Santa Quitéria,,2025,2,Fevereiro,1
Santa Quitéria,,2025,7,Julho,3
Santa Quitéria,,2025,8,Agosto,2
Santa Quitéria,,2025,9,Setembro,3
Santana do Acaraú,,2022,1,Janeiro,1
Santana do Acaraú,,2022,2,Fevereiro,1
Santana do Acaraú,,2022,5,Maio,1
Santana do Acaraú,,2023,2,Fevereiro,1
Santana do Acaraú,,2023,3,Março,1
Santana do Acaraú,,2023,8,Agosto,1
Santana do Acaraú,,2024,11,Novembro,1
Santana do Acaraú,,2024,12,Dezembro,2
Santana do Acaraú,,2025,1,Janeiro,2
Santana do Acaraú,,2025,2,Fevereiro,1
Santana do Acaraú,,2025,3,Março,1
Santana do Acaraú,,2025,7,Julho,1
Santana do Acaraú,,2025,8,Agosto,1
Santana do Acaraú,,2025,11,Novembro,1
Santana do Cariri,,2023,1,Janeiro,1
Santana do Cariri,,2025,3,Março,1
Senador Pompeu,,2022,1,Janeiro,1
Senador Pompeu,,2022,2,Fevereiro,1
Senador Pompeu,,2022,6,Junho,1
Senador Pompeu,,2022,11,Novembro,1
Senador Pompeu,,2022,12,Dezembro,1
Senador Pompeu,,2023,6,Junho,1
Senador Pompeu,,2023,7,Julho,1
Senador Pompeu,,2023,8,Agosto,1
Senador Pompeu,,2023,9,Setembro,1
Senador Pompeu,,2023,10,Outubro,2
Senador Pompeu,,2023,11,Novembro,2
Senador Pompeu,,2023,12,Dezembro,2
Senador Pompeu,,2024,3,Março,1
Senador Pompeu,,2024,6,Junho,2
Senador Pompeu,,2024,8,Agosto,4
Senador Pompeu,,2024,10,Outubro,2
Senador Pompeu,,2024,11,Novembro,1
Senador Pompeu,,2024,12,Dezembro,1
Senador Pompeu,,2025,1,Janeiro,1
Senador Pompeu,,2025,4,Abril,2
Senador Pompeu,,2025,5,Maio,1
Senador Pompeu,,2025,10,Outubro,1
Senador Pompeu,,2025,11,Novembro,1
Senador Pompeu,,2025,12,Dezembro,3
Senador Pompeu,,2026,1,Janeiro,1
Senador Sá,,2022,6,Junho,1
Senador Sá,,2022,9,Setembro,1
Senador Sá,,2023,4,Abril,1
Senador Sá,,2024,1,Janeiro,1
Senador Sá,,2025,7,Julho,1
Sobral,,2022,1,Janeiro,2
Sobral,,2022,2,Fevereiro,5
Sobral,,2022,3,Março,3
Sobral,,2022,4,Abril,4
Sobral,,2022,5,Maio,6
Sobral,,2022,6,Junho,5
Sobral,,2022,7,Julho,7
Sobral,,2022,8,Agosto,5
Sobral,,2022,9,Setembro,11
Sobral,,2022,10,Outubro,9
Sobral,,2022,11,Novembro,10
Sobral,,2022,12,Dezembro,7
Sobral,,2023,1,Janeiro,8
Sobral,,2023,2,Fevereiro,6
Sobral,,2023,4,Abril,9
Sobral,,2023,5,Maio,3
Sobral,,2023,6,Junho,4
Sobral,,2023,7,Julho,8
Sobral,,2023,8,Agosto,7
Sobral,,2023,10,Outubro,7
Sobral,,2023,11,Novembro,1
Sobral,,2023,12,Dezembro,8
Sobral,,2024,1,Janeiro,10
Sobral,,2024,2,Fevereiro,6
Sobral,,2024,3,Março,11
Sobral,,2024,4,Abril,11
Sobral,,2024,5,Maio,7
Sobral,,2024,6,Junho,12
Sobral,,2024,7,Julho,11
Sobral,,2024,8,Agosto,7
Sobral,,2024,9,Setembro,5
Sobral,,2024,10,Outubro,18
Sobral,,2024,11,Novembro,12
Sobral,,2024,12,Dezembro,11
Sobral,,2025,1,Janeiro,17
Sobral,,2025,2,Fevereiro,4
Sobral,,2025,3,Março,8
Sobral,,2025,4,Abril,4
Sobral,,2025,5,Maio,3
Sobral,,2025,6,Junho,13
Sobral,,2025,7,Julho,13
Sobral,,2025,8,Agosto,13
Sobral,,2025,9,Setembro,17
Sobral,,2025,10,Outubro,10
Sobral,,2025,11,Novembro,5
Sobral,,2025,12,Dezembro,5
Sobral,,2026,1,Janeiro,2
Solonópole,,2022,1,Janeiro,1
Solonópole,,2022,2,Fevereiro,2
Solonópole,,2022,4,Abril,1
Solonópole,,2022,6,Junho,1
Solonópole,,2022,7,Julho,1
Solonópole,,2022,9,Setembro,1
Solonópole,,2022,11,Novembro,1
Solonópole,,2023,1,Janeiro,2
Solonópole,,2023,4,Abril,1
Solonópole,,2023,5,Maio,1
Solonópole,,2023,6,Junho,2
Solonópole,,2023,10,Outubro,1
Solonópole,,2023,12,Dezembro,3
Solonópole,,2024,1,Janeiro,1
Solonópole,,2024,3,Março,1
Solonópole,,2024,5,Maio,1
Solonópole,,2024,7,Julho,1
Solonópole,,2025,1,Janeiro,1
Solonópole,,2025,3,Março,1
Solonópole,,2025,6,Junho,1
Solonópole,,2025,12,Dezembro,1
Solonópole,,2026,1,Janeiro,2
São Benedito,,2022,3,Março,1
São Benedito,,2022,4,Abril,3
São Benedito,,2022,5,Maio,4
São Benedito,,2022,6,Junho,3
São Benedito,,2022,7,Julho,2
São Benedito,,2022,8,Agosto,3
São Benedito,,2022,9,Setembro,1
São Benedito,,2022,10,Outubro,2
São Benedito,,2022,12,Dezembro,5
